DiseaseID	Score
610475	1.35474145523083e-07
610489	1.35474145523083e-07
614491	1.34999203287207e-07
263800	1.32204366994151e-07
613090	1.31582281474234e-07
608709	1.31478142372116e-07
306000	1.3115605999712e-07
300200	1.30500090909817e-07
260350	1.30475517321886e-07
125851	1.2835100265921e-07
601678	1.27398952331473e-07
125850	1.27047142049868e-07
601820	1.22350252362941e-07
615160	1.21401381861997e-07
241200	1.20850321039855e-07
601198	1.16914446371915e-07
103900	1.15948170436487e-07
154020	1.07415080486299e-07
611718	1.06779102373344e-07
177200	1.05222300440882e-07
606392	1.00393317307895e-07
143470	1.00053334200883e-07
145260	9.95806932351818e-08
300539	9.81882167725165e-08
152200	9.67998227273984e-08
615947	9.66927703769038e-08
615812	9.64422587182018e-08
600496	9.57522346407041e-08
606824	9.44522954872301e-08
605115	8.74616829959759e-08
613327	8.6584348525075e-08
600089	8.65053196546128e-08
610582	8.58781540226809e-08
118830	8.48759564910897e-08
143860	8.48306436296899e-08
606721	8.11906533931081e-08
191540	7.63179111674609e-08
126900	7.399451281786e-08
614025	7.28908141344767e-08
229500	7.08815568906697e-08
126150	6.95083656858238e-08
191530	6.91175973237961e-08
613370	6.77725589180676e-08
605911	6.76425509161773e-08
232220	6.54214189737824e-08
608189	6.30158785939794e-08
612227	6.27952231215193e-08
614662	6.22864088360667e-08
612225	6.20101222298034e-08
151800	6.17753031931528e-08
616095	5.93282759277775e-08
612671	5.84577828773509e-08
268040	5.77717502864212e-08
613743	5.76987501450466e-08
606394	5.71569020307008e-08
615751	5.63447462264204e-08
614033	5.63346309613232e-08
167755	5.60804326971143e-08
276700	5.5034289238856e-08
615026	5.39068236213783e-08
609734	5.17460563102918e-08
229800	5.12388782023126e-08
103230	5.04594374369708e-08
609975	4.96625535677168e-08
232200	4.88294800058741e-08
171200	4.79153053796079e-08
609812	4.77465110880727e-08
208300	4.75336313116921e-08
263600	4.7238329424497e-08
609197	4.69718737315409e-08
613347	4.47666971244478e-08
167770	4.33430922022989e-08
613886	4.28519284907284e-08
269200	4.15784237312151e-08
260450	3.87456958751056e-08
209300	3.72540939550849e-08
138900	3.69620033955635e-08
601941	3.64927018254386e-08
177735	3.61022266887652e-08
174050	3.37379686557266e-08
205400	3.3051323295916e-08
557000	3.27636960932168e-08
240150	3.26719371154566e-08
203400	3.10063296223041e-08
610021	2.88890363410426e-08
304800	2.72564344518724e-08
256450	2.70520730993736e-08
609968	2.62333813399326e-08
264350	2.48194170032357e-08
241150	2.43128981354512e-08
615961	2.42947991380814e-08
232240	2.39933511847051e-08
305700	2.33108509444679e-08
218030	2.16439989746648e-08
245900	2.1462698564696e-08
610199	1.96322373424896e-08
138040	1.95747513837561e-08
207780	1.92816123851805e-08
129840	1.9095761117049e-08
251120	1.78863004615698e-08
109160	1.76972331563808e-08
615517	1.72533926634935e-08
240200	1.69567597552862e-08
602485	1.68051249910897e-08
214700	1.6278976605209e-08
109600	1.61802682303867e-08
239350	1.53342759744231e-08
179820	1.51489219418279e-08
607616	1.45710649861454e-08
601223	1.41144010814786e-08
194470	1.40478864935474e-08
606528	1.37830847449283e-08
602475	1.36600097804751e-08
240300	1.30818057887624e-08
615361	1.21476431045728e-08
606762	1.21149198171739e-08
600955	1.19146436495745e-08
210740	1.14455130724149e-08
249599	1.14455130724149e-08
166700	1.05871215776005e-08
209010	1.05871215776005e-08
241080	1.05871215776005e-08
560000	1.05871215776005e-08
168820	1.04202759952931e-08
600952	1.0326132239557e-08
200100	9.93808015859838e-09
615558	9.93808015859838e-09
145270	9.31032430742072e-09
177600	8.90057900049512e-09
143880	8.58186739395709e-09
150170	8.43349721730168e-09
239199	7.80817497304438e-09
124060	7.75637151209468e-09
132810	6.48208310320586e-09
602722	6.04638637518571e-09
600166	6.0227228457003e-09
232900	5.35434044197416e-09
240800	4.09292830190028e-09
212067	3.64876711704878e-09
source	0
target	0
