DiseaseID	Score
143890	2.06350885716173e-05
601410	1.45950713942402e-05
601665	1.34682189463946e-05
222100	1.34571834874276e-05
613375	8.02119910266387e-06
615474	7.81258392186671e-06
151660	7.74598242322672e-06
610947	7.52632815440448e-06
603776	7.47204680699861e-06
608594	7.43026665573759e-06
614736	7.42007012170303e-06
125853	7.39365860209291e-06
269700	7.36627844551857e-06
602522	7.16817992575142e-06
616192	7.15713614157372e-06
615703	7.11103049892492e-06
603813	7.0000275244259e-06
615158	6.89393169338658e-06
219090	6.71380243309012e-06
614190	6.66846472612595e-06
605814	6.37742929185821e-06
167800	6.32976856764079e-06
602014	6.04465546097845e-06
144250	3.99835810666224e-06
238600	3.58932017782304e-06
125852	8.85923566183452e-07
616214	8.12691901895479e-07
240900	6.69369828524408e-07
614028	6.54787703154551e-07
602247	6.47543644766396e-07
144650	5.79316653160424e-07
613677	5.61951611124829e-07
602025	5.59532513662298e-07
144300	5.59070384072068e-07
615457	5.51014575242666e-07
107741	5.49837738953471e-07
144400	5.43906366474474e-07
190430	5.40906159854842e-07
203800	5.390396266394e-07
612520	5.32820723698046e-07
616511	5.11668665289394e-07
144010	4.95590511295693e-07
304900	4.90524193258047e-07
136120	4.73796676054049e-07
616329	4.69982423467924e-07
207750	4.56430339395146e-07
262190	4.45160443507248e-07
605019	4.40434214718626e-07
108725	4.39478506928254e-07
601666	4.33333880495593e-07
147630	4.24463428238784e-07
612780	4.21389836057162e-07
613877	4.15658087064923e-07
240600	4.06116914987612e-07
277460	3.99529503711563e-07
608600	3.9793502147593e-07
145750	3.9295742057041e-07
612526	3.79411008368791e-07
604367	3.76273861926048e-07
223500	3.7477654884043e-07
615954	3.71476428212091e-07
215720	3.65833734848194e-07
608320	3.61139401175775e-07
610374	3.40615294062835e-07
607364	3.29494001959345e-07
246200	3.29429809404772e-07
125800	3.18364632830614e-07
615238	2.95050910567281e-07
614496	2.85207949961318e-07
144600	2.82835147620204e-07
614492	2.74765309674948e-07
260370	2.72053877016263e-07
615830	2.69638590356652e-07
306000	2.68725385543912e-07
614495	2.65211722859488e-07
615962	2.55134736490461e-07
263800	2.50936050004456e-07
219080	2.4910828679015e-07
610475	2.4910828679015e-07
610489	2.4910828679015e-07
610600	2.37429410272658e-07
260350	2.37343072729727e-07
601942	2.35094233192586e-07
601198	2.26480442189662e-07
610508	2.21706349680842e-07
614491	2.20773438421092e-07
601820	2.1988994247959e-07
613090	2.18869533246372e-07
615160	2.13630433593322e-07
601678	2.13447018885305e-07
608709	2.13351014201314e-07
154020	2.10818278124603e-07
611718	2.08750513003117e-07
300200	2.05315085981595e-07
125851	2.04502660036684e-07
125850	2.02969085838562e-07
241200	2.02791662202835e-07
103900	1.95504837819045e-07
152200	1.71764566692747e-07
606824	1.69054250182473e-07
615812	1.55823769169952e-07
177200	1.54193268806868e-07
606392	1.53911302374392e-07
118830	1.53613977470246e-07
143470	1.52922230177314e-07
615947	1.52808475629363e-07
145260	1.46031617587924e-07
600496	1.45011206674271e-07
300539	1.44328682170578e-07
613327	1.40436105588673e-07
191540	1.39459702834145e-07
143860	1.32587096945784e-07
600089	1.31949077046325e-07
610582	1.30540156455689e-07
606721	1.29313872613169e-07
614025	1.28226264854007e-07
605115	1.26365910421464e-07
608189	1.25544917459581e-07
612227	1.18243061658453e-07
229500	1.18088795220176e-07
613370	1.16590728766436e-07
613743	1.12337402048948e-07
126900	1.10273395669531e-07
612671	1.09922493581664e-07
167755	1.08522356124034e-07
612225	1.07481404962826e-07
614662	1.07227589574414e-07
605911	1.04924068895026e-07
232220	1.04361330827871e-07
616095	1.03225303293519e-07
103230	1.00122617924294e-07
126150	9.97687963618899e-08
