DiseaseID	Score
143890	2.06704906316384e-05
601410	1.45763396436329e-05
222100	1.36417032400854e-05
601665	1.35256549227033e-05
613375	7.97038558298761e-06
151660	7.82874968973013e-06
615474	7.75997141279567e-06
608594	7.71297246999359e-06
610947	7.47963869249578e-06
603776	7.43079515339345e-06
125853	7.35637298251479e-06
269700	7.32923610863196e-06
614736	7.31935354287105e-06
615703	7.26637220124051e-06
602522	7.12716816136965e-06
616192	7.05037304476212e-06
603813	6.98499959183315e-06
219090	6.82776511233052e-06
615158	6.80469844654845e-06
614190	6.772809526859e-06
605814	6.35526409942341e-06
167800	6.3096900654909e-06
602014	6.03188497538145e-06
144250	4.01120455086249e-06
238600	3.60087071505296e-06
125852	8.86177801178945e-07
616214	8.14341368633982e-07
240900	6.6953466815066e-07
614028	6.54784673518062e-07
602247	6.48146855953809e-07
144650	5.7980074562338e-07
613677	5.66452798050057e-07
602025	5.61088105631085e-07
144300	5.59211734549959e-07
615457	5.52553139034711e-07
107741	5.52087515075997e-07
203800	5.47444107819546e-07
144400	5.43900236247979e-07
190430	5.42354229093247e-07
612520	5.29054442095751e-07
616511	5.06635239674387e-07
144010	4.96242490309126e-07
304900	4.93706311455398e-07
136120	4.74573511030976e-07
616329	4.65694849130684e-07
207750	4.57404645326182e-07
262190	4.48733675772096e-07
605019	4.40751288295232e-07
108725	4.40326126124224e-07
601666	4.3026662382633e-07
147630	4.28182332976722e-07
613877	4.22114177782213e-07
612780	4.20167274505124e-07
240600	4.09397848248076e-07
608600	4.03178531485031e-07
277460	4.00017767163991e-07
145750	3.93329958139021e-07
612526	3.84562735935596e-07
604367	3.81306344749819e-07
615954	3.74019938949437e-07
223500	3.71888353338473e-07
215720	3.63338273589292e-07
608320	3.61607455256552e-07
610374	3.39620241130477e-07
246200	3.33942432888443e-07
607364	3.28031446382904e-07
125800	3.22407087516956e-07
615238	3.02074143032252e-07
614496	2.85053871162381e-07
144600	2.82372642240541e-07
614492	2.74592839793738e-07
615830	2.73642552433707e-07
260370	2.71617734531789e-07
