DiseaseID	Score
143890	1.86722028245536e-05
601410	1.27904212649909e-05
222100	1.2077569252839e-05
601665	1.19849660296711e-05
615474	6.81069578717191e-06
151660	6.74614335668427e-06
613375	6.72505272218609e-06
603776	6.65160518788279e-06
125853	6.45074441893422e-06
608594	6.44086612857599e-06
615703	6.39165308962953e-06
269700	6.38736156501453e-06
616192	6.21591267299321e-06
610947	6.19527367335514e-06
614736	6.18710535267819e-06
602522	6.14613913175156e-06
603813	6.09079642087008e-06
615158	6.05119184581968e-06
219090	6.02279412649532e-06
614190	5.65989965961454e-06
602014	5.45912323952124e-06
167800	5.45406964550659e-06
605814	5.35446160635854e-06
144250	3.55787338600041e-06
238600	3.19069657122414e-06
125852	7.80485222416998e-07
616214	7.13118083212911e-07
240900	5.8568190075699e-07
602247	5.79272603482932e-07
614028	5.64991087398091e-07
144650	5.04073649055201e-07
144300	5.0063315008564e-07
613677	4.95569614435021e-07
602025	4.93703168191325e-07
107741	4.93148287216435e-07
144400	4.86693753349158e-07
615457	4.86206739381386e-07
190430	4.77235996262687e-07
203800	4.73995038260167e-07
612520	4.59992108392733e-07
144010	4.44530705757567e-07
616511	4.39879564771494e-07
304900	4.33334273018715e-07
136120	4.25526219609468e-07
207750	4.10567705323609e-07
616329	4.03001931545785e-07
262190	3.88122466146413e-07
108725	3.83915216586799e-07
605019	3.81158423362311e-07
601666	3.78042703617094e-07
147630	3.76453573182817e-07
612780	3.71671673422323e-07
613877	3.63024583171658e-07
240600	3.619343778252e-07
277460	3.58663836276198e-07
608600	3.46184658493265e-07
145750	3.39906182097708e-07
612526	3.29774536414576e-07
615954	3.28094422129201e-07
223500	3.27069346427721e-07
604367	3.26929707457789e-07
608320	3.1372705892233e-07
215720	3.06629607757803e-07
610374	2.97462613065251e-07
246200	2.86255016292649e-07
607364	2.85335668451692e-07
125800	2.85141521214027e-07
615238	2.58503659289648e-07
614496	2.47196809803021e-07
144600	2.43728951607366e-07
614492	2.38013985367754e-07
260370	2.37323013834633e-07
615830	2.36877837855031e-07
614495	2.29692416537407e-07
306000	2.29096206215474e-07
615962	2.25564396934603e-07
263800	2.25370284117946e-07
219080	2.18961913596105e-07
610475	2.18961913596105e-07
610489	2.18961913596105e-07
260350	2.08051128668392e-07
601942	2.05780493717107e-07
610600	2.05228446226228e-07
601198	2.03816847616934e-07
610508	1.90866578500551e-07
614491	1.9058317298271e-07
154020	1.90322342331156e-07
613090	1.88659958650582e-07
611718	1.88278437207541e-07
601820	1.85660902761388e-07
608709	1.85349736141156e-07
601678	1.84324654576471e-07
615160	1.82671145385536e-07
300200	1.79562091228707e-07
125851	1.76062317493969e-07
241200	1.75004008136502e-07
125850	1.74649731753507e-07
103900	1.68712043833312e-07
152200	1.45855422764804e-07
606824	1.43795247646685e-07
615812	1.38751825667672e-07
615947	1.36462718027658e-07
143470	1.35203131170234e-07
118830	1.34567236270735e-07
177200	1.34330229068249e-07
606392	1.34061377547027e-07
145260	1.27194177817796e-07
600496	1.26427940483319e-07
300539	1.26094431827167e-07
613327	1.21957879413422e-07
191540	1.17052297167638e-07
600089	1.15148249111671e-07
143860	1.15116961008589e-07
610582	1.1352161550558e-07
606721	1.13078881359084e-07
614025	1.12716788861395e-07
605115	1.10120699405835e-07
608189	1.08549264562714e-07
229500	1.03657440036119e-07
612227	1.02339620797073e-07
613370	9.90883608633366e-08
126900	9.62479239503134e-08
613743	9.60863511960969e-08
167755	9.39348713952813e-08
232220	9.26725088263824e-08
605911	9.2393602277842e-08
614662	9.11519790992208e-08
612671	9.1108292040564e-08
612225	9.10596961470112e-08
616095	8.98184322609955e-08
126150	8.84785003059599e-08
191530	8.8164864117754e-08
103230	8.53693393914611e-08
151800	8.49489129653525e-08
276700	8.36855298679543e-08
606394	8.3375565030145e-08
615751	8.32111287253224e-08
609812	8.27189146349485e-08
614033	8.2213055560216e-08
208300	8.14871614805882e-08
268040	8.11442886547028e-08
