DiseaseID	Score
143890	2.00100730210384e-05
601410	1.52539091325191e-05
222100	1.28227624301751e-05
601665	1.25323985839575e-05
125853	8.3496765313198e-06
615474	8.01433918020228e-06
603776	7.84171826719646e-06
615703	7.80266117796895e-06
608594	7.54529701653813e-06
151660	7.09275356739297e-06
614736	6.93452299849805e-06
613375	6.88435633400264e-06
602522	6.86844366799936e-06
615158	6.85729524530916e-06
269700	6.50272374843548e-06
616192	6.40778147052317e-06
603813	6.40738691728246e-06
610947	6.3488520686977e-06
614190	5.95748826326995e-06
219090	5.93753858764899e-06
602014	5.49493026856069e-06
605814	5.39552671479428e-06
167800	5.21689062798366e-06
144250	3.97066069399043e-06
238600	3.57850679948439e-06
125852	8.70883587531636e-07
616214	7.92667017409565e-07
602247	6.32786077882127e-07
240900	6.18105278573782e-07
614028	6.10343650017948e-07
144650	5.49814459489706e-07
144300	5.46313571019587e-07
107741	5.40073741656846e-07
613677	5.39906799848507e-07
144400	5.30301150400889e-07
602025	5.15655613963455e-07
203800	5.11986339704602e-07
615457	5.07800827631213e-07
612520	5.04981961125236e-07
190430	4.97897585742579e-07
144010	4.78578063147878e-07
616511	4.72425609891029e-07
304900	4.68128473071787e-07
136120	4.59293203471304e-07
207750	4.44535163512889e-07
262190	4.39418951995326e-07
616329	4.30357252165511e-07
108725	4.29340264522139e-07
601666	4.20209803192515e-07
605019	4.1608695542804e-07
613877	4.02397609937851e-07
147630	3.94885372707005e-07
612780	3.93602934368878e-07
240600	3.90059860651359e-07
277460	3.83775292108599e-07
608600	3.76663670110116e-07
223500	3.64001342026855e-07
145750	3.62036373724569e-07
615954	3.59219565479197e-07
610374	3.59115295203711e-07
612526	3.57277568560478e-07
604367	3.54007575671018e-07
608320	3.50375538649136e-07
607364	3.22631216610009e-07
215720	3.20375156011e-07
246200	3.10299396062627e-07
125800	3.04018970059981e-07
615238	2.95208469999323e-07
614496	2.7759308357166e-07
614492	2.67695439668937e-07
260370	2.67378901463553e-07
144600	2.59525566079678e-07
614495	2.58304999562802e-07
615830	2.41716189065577e-07
615962	2.41608546931515e-07
601942	2.41475805353239e-07
306000	2.37775891655126e-07
263800	2.30411414216142e-07
610600	2.28669638498217e-07
610508	2.23441615235294e-07
219080	2.22332943979056e-07
610475	2.22332943979056e-07
610489	2.22332943979056e-07
614491	2.13895479720153e-07
300200	2.12356243557503e-07
260350	2.12062838916288e-07
613090	2.09497880801916e-07
601198	2.06808327181222e-07
125851	2.06643703761974e-07
125850	2.04854317642442e-07
615160	2.04435156186668e-07
601678	2.0389783605362e-07
601820	2.0038442014199e-07
103900	1.98646759702547e-07
241200	1.93651291519118e-07
608709	1.92415385430801e-07
154020	1.91764435935163e-07
611718	1.90173767045289e-07
606392	1.65789398127376e-07
606824	1.6166530219167e-07
615947	1.58740276764135e-07
615812	1.57999170021507e-07
600496	1.57180380935891e-07
177200	1.55951824369802e-07
152200	1.55096300819301e-07
143470	1.54289891173236e-07
145260	1.47744859746845e-07
300539	1.45283225103783e-07
600089	1.42633359832875e-07
610582	1.41464015466051e-07
143860	1.41153686275146e-07
613327	1.40712781667472e-07
118830	1.3902230564944e-07
605115	1.28320478527962e-07
191540	1.22461072705578e-07
126900	1.21922860936818e-07
614025	1.2164014045697e-07
606721	1.19938452692664e-07
229500	1.15714817789259e-07
605911	1.08799787245143e-07
608189	1.07194893843111e-07
613370	1.05847174755946e-07
612227	1.05132393064341e-07
126150	1.039385693556e-07
191530	1.03318940193539e-07
613743	1.03032512256402e-07
232220	1.02497118818128e-07
616095	9.96773968034379e-08
268040	9.71509266673154e-08
614662	9.69943777017236e-08
612225	9.67757499538663e-08
167755	9.46637218708513e-08
612671	9.44772532890291e-08
614033	9.31479829060528e-08
615751	9.29545897713116e-08
103230	9.18259049580955e-08
615026	9.04472423139925e-08
151800	8.96079695715546e-08
606394	8.88461643652477e-08
276700	8.82104655156767e-08
171200	8.6662426875034e-08
229800	8.50032336429763e-08
609975	8.36523228394839e-08
609812	8.12444916075224e-08
208300	8.00783879352177e-08
609734	7.99811733692546e-08
263600	7.89089534540433e-08
609197	7.82858125382552e-08
232200	7.67947184889801e-08
613347	7.67284994641463e-08
167770	7.42063358222518e-08
269200	7.03236522896094e-08
260450	6.69255113199289e-08
613886	6.59943949601661e-08
209300	6.43780860352484e-08
174050	5.83491983811594e-08
601941	5.80456865845678e-08
177735	5.74216994132194e-08
138900	5.70413652592097e-08
205400	5.24935056779471e-08
240150	5.14439216995581e-08
557000	5.13485784274629e-08
203400	4.88238389483844e-08
610021	4.67103143279759e-08
256450	4.31586766571942e-08
304800	4.28154360549487e-08
609968	4.1934449794591e-08
264350	3.95198961135539e-08
241150	3.93159955262139e-08
615961	3.83945092285963e-08
232240	3.71764664693869e-08
305700	3.61942174047094e-08
245900	3.43958737441318e-08
218030	3.35952212556615e-08
251120	3.12227545207056e-08
610199	3.0975893484634e-08
138040	3.01760046197077e-08
207780	2.98923625564009e-08
129840	2.98447634730855e-08
109160	2.90346011784708e-08
615517	2.74213576438805e-08
240200	2.68379041290826e-08
602485	2.67309029729223e-08
109600	2.61917899506398e-08
214700	2.56609690263357e-08
239350	2.45130610484642e-08
179820	2.4263134117381e-08
607616	2.37899798968251e-08
606528	2.27667333452191e-08
601223	2.2017204808193e-08
194470	2.19434779976203e-08
602475	2.14775709776757e-08
240300	2.08132504831606e-08
615361	2.05680944055116e-08
606762	1.95801061293515e-08
600955	1.92295269369291e-08
210740	1.79392723272085e-08
249599	1.79392723272085e-08
200100	1.68646934066827e-08
615558	1.68646934066827e-08
166700	1.65939249910663e-08
209010	1.65939249910663e-08
241080	1.65939249910663e-08
560000	1.65939249910663e-08
600952	1.63964785778595e-08
168820	1.62071621771351e-08
145270	1.46559492187642e-08
177600	1.40746914230706e-08
150170	1.3692987713884e-08
143880	1.32883426877885e-08
239199	1.25325651494415e-08
124060	1.20336292258287e-08
132810	1.05236602381534e-08
602722	1.03143135398177e-08
600166	9.84527768934927e-09
232900	8.49609192302086e-09
240800	6.67957026553323e-09
212067	6.02526271121883e-09
source	0
target	0
