DiseaseID	Score	DiseaseName
269700	0.00231357072122463	NA
608594	5.248390091466e-05	NA
151660	5.22177646669124e-05	NA
604367	4.25461733554823e-05	NA
608600	4.20848364834726e-05	NA
612526	4.17803572991274e-05	NA
203800	4.04310776894684e-05	NA
613877	3.92792470072509e-05	NA
246200	3.86617963339919e-05	NA
262190	3.8528562005783e-05	NA
608709	3.80134328209786e-05	NA
143890	1.94276089577815e-05	HYPERCHOLESTEROLEMIA, FAMILIAL, 1
601410	1.47267579866733e-05	TYPE 1 DIABETES MELLITUS 2
222100	1.14770200648758e-05	TYPE 1 DIABETES MELLITUS
601665	1.09374552411677e-05	NA
615474	8.43775310690252e-06	NA
219090	8.04980752697637e-06	NA
615703	7.45939807308671e-06	NA
613375	7.19505726823244e-06	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 11
610947	7.01779341449435e-06	NA
614190	6.96631688218557e-06	NA
614736	6.87498843929743e-06	NA
603813	6.65441573424036e-06	HYPERCHOLESTEROLEMIA, FAMILIAL, 4
615158	6.46209073477797e-06	NA
616192	6.35358618875788e-06	NA
125853	6.15751727030934e-06	TYPE 2 DIABETES MELLITUS
616214	5.87341479963138e-06	NA
605814	5.83555479178905e-06	NA
603776	5.55981273045563e-06	HYPERCHOLESTEROLEMIA, FAMILIAL, 3
602522	5.55640478242611e-06	NA
167800	5.46039130721521e-06	NA
615238	5.3991239367974e-06	NA
602014	5.3959439815917e-06	NA
144250	4.89281478749294e-06	NA
238600	4.07559938553415e-06	NA
613327	3.79526838889223e-06	NA
616329	2.63727355854415e-06	NA
602247	2.49236570003316e-06	NA
606721	2.48854168795327e-06	NA
191540	2.26373254882684e-06	NA
125852	1.92268977660215e-06	NA
240600	1.84841578025411e-06	NA
614028	1.7631564436253e-06	NA
616511	1.70769753518497e-06	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 14
207780	1.68682370884884e-06	NA
614662	1.60641764847132e-06	NA
151800	1.49471576513515e-06	NA
108725	1.43108480949679e-06	NA
232220	1.29504443360105e-06	NA
268040	1.1847271052299e-06	NA
609734	1.08902200605085e-06	NA
126900	9.38107895082389e-07	NA
145750	9.09673622075785e-07	NA
612520	7.48951179359361e-07	NA
601666	6.49899392371983e-07	NA
107741	6.12795039767036e-07	NA
240900	6.10426487257399e-07	NA
144650	6.02265731505968e-07	NA
144300	5.65588238542439e-07	NA
207750	5.51828088238152e-07	NA
277460	5.44869095172102e-07	NA
144400	5.4450322780054e-07	NA
144010	5.40385561392162e-07	HYPERCHOLESTEROLEMIA, FAMILIAL, 2
613677	5.29981724816589e-07	NA
136120	4.99814071157199e-07	NA
147630	4.91750167327525e-07	NA
615954	4.81284502805722e-07	NA
602025	4.64561402194516e-07	NA
615457	4.57274831602617e-07	NA
610374	4.53905231241498e-07	NA
190430	4.47688275121576e-07	NA
605019	4.30731962696531e-07	NA
304900	4.07395758567155e-07	NA
223500	4.04472010206891e-07	NA
615160	3.65309199273437e-07	NA
615962	3.63010606908679e-07	NA
608320	3.58606901736139e-07	NA
612780	3.57466564730767e-07	NA
144600	3.48219839776972e-07	NA
615830	3.42632956543062e-07	NA
601942	3.38597881925783e-07	NA
215720	3.34626280590761e-07	NA
610508	3.22951589568441e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 7
614496	2.99960156529752e-07	NA
607364	2.94869755478612e-07	NA
601820	2.92365543376711e-07	NA
219080	2.87530892316831e-07	NA
610475	2.87530892316831e-07	NA
610489	2.87530892316831e-07	NA
614492	2.82254644133707e-07	NA
614495	2.76063974145109e-07	NA
306000	2.75876378215042e-07	NA
125800	2.71844968170993e-07	DIABETES INSIPIDUS, NEUROHYPOPHYSEAL, X-LINKED
260370	2.68895108395015e-07	NA
615751	2.50570940762354e-07	NA
606392	2.40146068065816e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 4
614491	2.31125326182377e-07	NA
615947	2.22850625295797e-07	NA
263800	2.22472113938793e-07	NA
610582	2.13413985661794e-07	NA
600496	2.13161211459915e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 3
300200	2.07878341391772e-07	NA
229500	2.0749690842633e-07	NA
125851	2.05765157420837e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 2
260350	2.05362425482928e-07	NA
152200	2.01141437463645e-07	NA
601198	2.00703542740478e-07	NA
125850	1.9926698088241e-07	MATURITY-ONSET DIABETES OF THE YOUNG
612227	1.97608346434379e-07	NA
610600	1.95936093437133e-07	NA
613370	1.94116435028988e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 10
605911	1.94092733786556e-07	NA
154020	1.88203724665761e-07	NA
611718	1.87652411902022e-07	NA
103900	1.84843619792479e-07	NA
616095	1.83026691078081e-07	NA
232200	1.81055480905083e-07	NA
609968	1.77832103855221e-07	NA
613090	1.77504078848496e-07	NA
614033	1.76102188448252e-07	NA
601678	1.71343836731243e-07	NA
232240	1.71174466596245e-07	NA
610021	1.67814314137684e-07	NA
606824	1.64849768969695e-07	NA
177200	1.62608969278342e-07	NA
241200	1.6162415974912e-07	NA
612671	1.60563153452875e-07	NA
143470	1.59685773942655e-07	NA
615812	1.58661552265553e-07	NA
601941	1.58427354766285e-07	NA
605115	1.55308786511253e-07	NA
145260	1.54419907369311e-07	NA
615026	1.53973802373966e-07	NA
118830	1.53334977886159e-07	NA
300539	1.49747190056694e-07	NA
614025	1.48261338457028e-07	NA
600089	1.45490707584882e-07	NA
612225	1.44923952870867e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 9
276700	1.34588616905495e-07	NA
609975	1.33308172088254e-07	NA
615961	1.31545732646376e-07	NA
609197	1.23325543748825e-07	NA
606762	1.21755769895213e-07	NA
608189	1.19197752770958e-07	NA
167755	1.13819048607724e-07	NA
613743	1.12955608978017e-07	NA
143860	1.12829164087057e-07	NA
138900	1.09347876431383e-07	NA
103230	1.05363700236908e-07	NA
171200	1.03028830632332e-07	NA
606394	9.9271029434715e-08	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 6
109160	9.91660378817903e-08	NA
256450	9.59813644161762e-08	NA
229800	9.5798221512995e-08	NA
609812	9.39658234299566e-08	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 8
602485	9.2430576161605e-08	NA
269200	8.71269417344847e-08	NA
208300	8.69429339019258e-08	NA
263600	8.46412997810892e-08	NA
205400	8.39761686142269e-08	NA
610199	8.20082929775721e-08	NA
