DiseaseID	Score	DiseaseName
143890	1.92814573675756e-05	HYPERCHOLESTEROLEMIA, FAMILIAL, 1
601410	1.45125452226227e-05	TYPE 1 DIABETES MELLITUS 2
601665	1.25679819148993e-05	NA
222100	1.15907126626334e-05	TYPE 1 DIABETES MELLITUS
613375	8.27453323748844e-06	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 11
610947	7.86753240873574e-06	NA
219090	7.63065824100552e-06	NA
602522	7.22688978646928e-06	NA
616192	7.18525054019886e-06	NA
605814	7.09673328544806e-06	NA
614190	7.07989865254059e-06	NA
608594	7.07808844050464e-06	NA
151660	6.85407739323945e-06	NA
603776	6.74526174963854e-06	HYPERCHOLESTEROLEMIA, FAMILIAL, 3
615474	6.71382067748419e-06	NA
269700	6.66388181006184e-06	NA
167800	6.52003568477136e-06	NA
614736	6.35953233633774e-06	NA
603813	6.12772121380654e-06	HYPERCHOLESTEROLEMIA, FAMILIAL, 4
615703	6.11823501916424e-06	NA
125853	5.91248240175406e-06	TYPE 2 DIABETES MELLITUS
615158	5.83779339233114e-06	NA
602014	5.2348370427144e-06	NA
144250	3.6439209802841e-06	NA
238600	3.26733447378358e-06	NA
125852	8.18054215109016e-07	NA
616214	7.39522790724061e-07	NA
614028	6.46984098161954e-07	NA
240900	6.23603303450264e-07	NA
602247	5.96536427250289e-07	NA
144650	5.66052683520672e-07	NA
612520	5.32941604120765e-07	NA
602025	5.29324302274787e-07	NA
615457	5.21304011120242e-07	NA
203800	5.18389683177459e-07	NA
144300	5.15997250801996e-07	NA
190430	5.11970593915959e-07	NA
613677	5.06308476773667e-07	NA
107741	5.03919235930116e-07	NA
144400	5.03040563831635e-07	NA
616511	4.88317190418395e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 14
144010	4.58059431789018e-07	HYPERCHOLESTEROLEMIA, FAMILIAL, 2
616329	4.53585148906973e-07	NA
304900	4.47625418106813e-07	NA
136120	4.43652656835474e-07	NA
605019	4.35217950048874e-07	NA
601666	4.28985335533536e-07	NA
262190	4.25050522862254e-07	NA
207750	4.24268719670128e-07	NA
108725	4.13541207337088e-07	NA
612780	3.91534815170538e-07	NA
615954	3.91393008352096e-07	NA
147630	3.83872810314289e-07	NA
613877	3.77409191034346e-07	NA
215720	3.74336341472244e-07	NA
223500	3.73334377248203e-07	NA
277460	3.70464645321809e-07	NA
145750	3.69919214688124e-07	NA
608600	3.63364316754166e-07	NA
240600	3.52660879518067e-07	NA
612526	3.4822062542866e-07	NA
604367	3.45595177306443e-07	NA
608320	3.37726709596273e-07	NA
610374	3.16320144223728e-07	NA
607364	3.12438523271373e-07	NA
246200	3.03149238917964e-07	NA
615830	2.95124537241467e-07	NA
306000	2.847040324542e-07	NA
125800	2.7571386634237e-07	DIABETES INSIPIDUS, NEUROHYPOPHYSEAL, X-LINKED
219080	2.75165845019329e-07	NA
610475	2.75165845019329e-07	NA
610489	2.75165845019329e-07	NA
260370	2.71163737130972e-07	NA
144600	2.70430639236747e-07	NA
615238	2.67742314524471e-07	NA
614496	2.63731761732671e-07	NA
