DiseaseID	Score	DiseaseName
603776	0.00181074741909643	HYPERCHOLESTEROLEMIA, FAMILIAL, 3
603813	3.29534601398483e-05	HYPERCHOLESTEROLEMIA, FAMILIAL, 4
610947	2.88439470627914e-05	NA
614028	2.61642383146934e-05	NA
108725	2.58024138541708e-05	NA
144650	2.53746313395331e-05	NA
144400	2.48399571298306e-05	NA
605019	2.37018487201608e-05	NA
143470	2.35655513744388e-05	NA
608320	2.34676594316818e-05	NA
144300	2.33172191421893e-05	NA
602247	2.23982286748445e-05	NA
143890	2.22300912945689e-05	HYPERCHOLESTEROLEMIA, FAMILIAL, 1
126150	2.18139554240195e-05	NA
191530	2.18087564555921e-05	NA
601410	1.34886622490701e-05	TYPE 1 DIABETES MELLITUS 2
601665	1.27854162317805e-05	NA
222100	1.2124146352408e-05	TYPE 1 DIABETES MELLITUS
615703	9.49151642541895e-06	NA
608594	9.31296701307801e-06	NA
613375	8.99675351310944e-06	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 11
151660	7.97522126948832e-06	NA
269700	7.55317525497802e-06	NA
219090	7.16537474396156e-06	NA
167800	7.05441639809061e-06	NA
616192	6.69407889177836e-06	NA
605814	6.64860045968703e-06	NA
602014	6.57941061125033e-06	NA
125853	6.39149720692342e-06	TYPE 2 DIABETES MELLITUS
614190	6.07695076492523e-06	NA
144250	5.95643897570395e-06	NA
615158	5.69732407390865e-06	NA
602522	5.68005506306955e-06	NA
615474	5.54191205931723e-06	NA
614736	5.24244132618014e-06	NA
238600	4.72108636782885e-06	NA
145750	4.32794926139286e-06	NA
136120	3.55255516449225e-06	NA
144010	2.88046052155089e-06	HYPERCHOLESTEROLEMIA, FAMILIAL, 2
144600	2.6528036433136e-06	NA
601223	1.95850233232462e-06	NA
194470	1.91764803626902e-06	NA
168820	1.90329644919004e-06	NA
107741	1.87877948784929e-06	NA
277460	1.71676800323413e-06	NA
205400	1.68049234507492e-06	NA
152200	1.64938208934264e-06	NA
109600	1.62743654040936e-06	NA
125850	1.56832688113622e-06	MATURITY-ONSET DIABETES OF THE YOUNG
125851	1.51385214093631e-06	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 2
124060	1.40384960748023e-06	NA
145270	1.37358510311502e-06	NA
245900	1.23987500132672e-06	NA
612671	1.20795460617898e-06	NA
612526	1.17819936107985e-06	NA
207750	1.13237206739206e-06	NA
306000	1.01155630711685e-06	NA
615812	9.26614243798155e-07	NA
125852	9.05770717420848e-07	NA
608600	9.00291900019911e-07	NA
615517	8.45277916310897e-07	NA
613370	8.32219589793727e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 10
177600	8.23540862825155e-07	NA
604367	8.17245584837977e-07	NA
606394	8.00896254523211e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 6
612520	7.98522043623489e-07	NA
616214	7.80748488993417e-07	NA
118830	7.58808633128799e-07	NA
200100	7.51628327462488e-07	NA
615558	7.51628327462488e-07	NA
607616	7.43075883231113e-07	NA
203800	6.40725329232844e-07	NA
240900	6.27337438621226e-07	NA
109160	6.03535244205574e-07	NA
232220	5.95231867918766e-07	NA
602025	5.79362813547854e-07	NA
615457	5.70800940049524e-07	NA
615947	5.68426235658764e-07	NA
614025	5.48367465591303e-07	NA
606721	5.34513589510989e-07	NA
190430	5.29097059010818e-07	NA
613877	5.1603992035874e-07	NA
191540	5.03923731661618e-07	NA
232240	4.97827175270657e-07	NA
616511	4.95402362488878e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 14
613677	4.84002264802346e-07	NA
616329	4.77031109808738e-07	NA
262190	4.63254008338656e-07	NA
147630	4.30718531449299e-07	NA
304900	4.25079107715543e-07	NA
601666	4.17031549067115e-07	NA
612780	3.98674976925251e-07	NA
615238	3.91847375392698e-07	NA
615026	3.89695815437348e-07	NA
240600	3.68099015363343e-07	NA
615954	3.67357703024114e-07	NA
246200	3.63705985463947e-07	NA
215720	3.5236097241779e-07	NA
223500	3.49274470244043e-07	NA
610374	3.46941215057931e-07	NA
612225	3.08756095002321e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 9
615830	3.04511214238032e-07	NA
610508	3.0385202614769e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 7
610582	2.90339398438332e-07	NA
125800	2.87405387867396e-07	DIABETES INSIPIDUS, NEUROHYPOPHYSEAL, X-LINKED
260370	2.6630768216475e-07	NA
263800	2.63780906704577e-07	NA
607364	2.60043726789647e-07	NA
608709	2.57103863060796e-07	NA
614496	2.54524537351757e-07	NA
219080	2.52071522812459e-07	NA
610475	2.52071522812459e-07	NA
610489	2.52071522812459e-07	NA
614492	2.43985678707648e-07	NA
601198	2.42882470634361e-07	NA
260350	2.41272492828059e-07	NA
614495	2.37057983001435e-07	NA
615160	2.3364908434702e-07	NA
615962	2.33101015135501e-07	NA
154020	2.28977811794163e-07	NA
606392	2.27039165154546e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 4
601942	2.26668063973513e-07	NA
611718	2.25404223250363e-07	NA
614033	2.21530729604789e-07	NA
132810	2.17520460594484e-07	NA
600496	2.03145620125041e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 3
613327	2.00957584360537e-07	NA
601820	1.99549025747134e-07	NA
614491	1.99335780375414e-07	NA
610600	1.96445251414945e-07	NA
300200	1.91338731192258e-07	NA
613090	1.786424125155e-07	NA
601678	1.7748060576549e-07	NA
103900	1.74384251525708e-07	NA
232200	1.70332051063008e-07	NA
241200	1.68473436849231e-07	NA
608189	1.5904021999853e-07	NA
103230	1.4838783046134e-07	NA
229500	1.42648812593602e-07	NA
609812	1.41791348508716e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 8
606824	1.41286146776076e-07	NA
616095	1.39325251555466e-07	NA
167755	1.36587800573002e-07	NA
612227	1.34286056223032e-07	NA
276700	1.32530531909413e-07	NA
151800	1.30101371795396e-07	NA
