DiseaseID	Score	DiseaseName
143890	1.98495467248015e-05	HYPERCHOLESTEROLEMIA, FAMILIAL, 1
601410	1.47956598111973e-05	TYPE 1 DIABETES MELLITUS 2
601665	1.46994163778036e-05	NA
222100	1.18532242931937e-05	TYPE 1 DIABETES MELLITUS
151660	1.06404947086158e-05	NA
613375	9.13417044762908e-06	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 11
615474	8.48582746628537e-06	NA
269700	8.16309373270328e-06	NA
603813	7.35575727323848e-06	HYPERCHOLESTEROLEMIA, FAMILIAL, 4
125853	7.15257191898294e-06	TYPE 2 DIABETES MELLITUS
602014	6.99447987613973e-06	NA
219090	6.93499041064661e-06	NA
608594	6.7817410091758e-06	NA
616192	6.72390192150444e-06	NA
610947	6.54733450179775e-06	NA
614736	6.36255012578742e-06	NA
167800	6.32489266108719e-06	NA
602522	6.07992953561886e-06	NA
614190	6.07935222941236e-06	NA
615158	5.94824399300028e-06	NA
603776	5.84872880307268e-06	HYPERCHOLESTEROLEMIA, FAMILIAL, 3
605814	5.72284898413981e-06	NA
615703	5.57597176132461e-06	NA
144250	4.58945694371387e-06	NA
238600	4.16471969264823e-06	NA
125852	8.36145529541229e-07	NA
616214	7.573943434166e-07	NA
240900	7.06922854589068e-07	NA
602247	6.34903858508216e-07	NA
602025	6.1214771784586e-07	NA
615457	6.02928377741585e-07	NA
190430	5.93019360739441e-07	NA
614028	5.86304610763256e-07	NA
203800	5.61270721307159e-07	NA
144300	5.35425016230005e-07	NA
107741	5.30434699467141e-07	NA
144650	5.2921833218291e-07	NA
613677	5.25960312208e-07	NA
144400	5.11073237725522e-07	NA
612520	5.10162720183705e-07	NA
144010	4.90880085561583e-07	HYPERCHOLESTEROLEMIA, FAMILIAL, 2
616511	4.86971932777635e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 14
136120	4.64346343078248e-07	NA
207750	4.59735932938598e-07	NA
616329	4.53941368152218e-07	NA
262190	4.51532375451414e-07	NA
608600	4.37324673756991e-07	NA
613877	4.34308407386538e-07	NA
304900	4.30700461895402e-07	NA
612780	4.25729815096389e-07	NA
601666	4.22009187032803e-07	NA
612526	4.16973385410465e-07	NA
145750	4.13840034652597e-07	NA
604367	4.12470129243971e-07	NA
108725	3.93076703820885e-07	NA
147630	3.91635637698025e-07	NA
277460	3.90362105887585e-07	NA
605019	3.85401589319641e-07	NA
615954	3.76694327463636e-07	NA
223500	3.65623510485964e-07	NA
240600	3.63098542398739e-07	NA
246200	3.61940935913639e-07	NA
215720	3.40652460542839e-07	NA
