DiseaseID	Score	DiseaseName
143890	1.98911873080296e-05	HYPERCHOLESTEROLEMIA, FAMILIAL, 1
601410	1.5250313141054e-05	TYPE 1 DIABETES MELLITUS 2
222100	1.2977572556371e-05	TYPE 1 DIABETES MELLITUS
601665	1.282143752495e-05	NA
269700	9.65355958303385e-06	NA
613375	8.44628569370847e-06	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 11
219090	7.28316879140271e-06	NA
605814	7.24018701412579e-06	NA
610947	7.21331778997587e-06	NA
603813	7.20555014349722e-06	HYPERCHOLESTEROLEMIA, FAMILIAL, 4
614190	7.18672287588943e-06	NA
616192	7.16986835583725e-06	NA
602522	7.00397596639629e-06	NA
614736	6.75049063141735e-06	NA
615703	6.73861954751266e-06	NA
608594	6.63782865531637e-06	NA
615474	6.53519627818673e-06	NA
602014	6.4700415512279e-06	NA
167800	6.46619775498512e-06	NA
615158	6.37818602510504e-06	NA
151660	6.29845348110653e-06	NA
125853	5.42763297515196e-06	TYPE 2 DIABETES MELLITUS
603776	4.91719797318903e-06	HYPERCHOLESTEROLEMIA, FAMILIAL, 3
144250	4.26509136369968e-06	NA
238600	3.88644219356976e-06	NA
125852	8.54870420907272e-07	NA
616214	7.98164781008094e-07	NA
240900	6.40962612123142e-07	NA
614028	6.40264366258031e-07	NA
602247	6.14194718048675e-07	NA
144650	5.74054977495522e-07	NA
203800	5.56649103876297e-07	NA
602025	5.40446002979982e-07	NA
107741	5.37122659317273e-07	NA
613677	5.36200360610922e-07	NA
612520	5.35514447306056e-07	NA
615457	5.32240493282679e-07	NA
190430	5.22505996636448e-07	NA
144300	5.20659268920722e-07	NA
616511	5.01873411151406e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 14
144400	5.00156449655339e-07	NA
144010	4.85597635502427e-07	HYPERCHOLESTEROLEMIA, FAMILIAL, 2
262190	4.77414931853054e-07	NA
304900	4.75892127604026e-07	NA
136120	4.63937233918619e-07	NA
616329	4.63641274444678e-07	NA
207750	4.51719483637106e-07	NA
601666	4.40027289495263e-07	NA
605019	4.32090969287982e-07	NA
612780	4.30649318856334e-07	NA
613877	4.19468808000761e-07	NA
147630	4.13679129663404e-07	NA
608600	4.02042888753326e-07	NA
108725	3.99841300219402e-07	NA
615954	3.93732120024703e-07	NA
240600	3.90751065614667e-07	NA
277460	3.88313391322014e-07	NA
612526	3.86791728511857e-07	NA
604367	3.85439260177613e-07	NA
215720	3.85342074310922e-07	NA
223500	3.82925540337601e-07	NA
145750	3.74372918126255e-07	NA
246200	3.40056261163757e-07	NA
608320	3.23172727401939e-07	NA
610374	3.20632874688728e-07	NA
607364	3.09025583280797e-07	NA
125800	3.06459668403301e-07	DIABETES INSIPIDUS, NEUROHYPOPHYSEAL, X-LINKED
306000	2.98089355730843e-07	NA
615830	2.89615783773829e-07	NA
144600	2.80660633985885e-07	NA
260370	2.80557487461444e-07	NA
219080	2.69178625852481e-07	NA
610475	2.69178625852481e-07	NA
610489	2.69178625852481e-07	NA
614496	2.67717974929359e-07	NA
615238	2.65920956389749e-07	NA
263800	2.639565600293e-07	NA
614492	2.57710007065812e-07	NA
615962	2.4877528577122e-07	NA
614495	2.48690075823634e-07	NA
601942	2.41483438995951e-07	NA
601198	2.40658871205747e-07	NA
260350	2.36478830889371e-07	NA
608709	2.33648942991766e-07	NA
610600	2.31291212248182e-07	NA
154020	2.25423865110057e-07	NA
611718	2.22695295015863e-07	NA
613090	2.13822811853055e-07	NA
601820	2.13585945582902e-07	NA
300200	2.13564599922387e-07	NA
601678	2.09604289556413e-07	NA
614491	2.07931620737074e-07	NA
241200	1.99367061559581e-07	NA
615160	1.97607754223157e-07	NA
610508	1.97160728824472e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 7
125851	1.7888888492315e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 2
125850	1.77860795065591e-07	MATURITY-ONSET DIABETES OF THE YOUNG
103900	1.75119025213727e-07	NA
152200	1.68821575060913e-07	NA
118830	1.58331112367447e-07	NA
606824	1.55220670831092e-07	NA
615947	1.52886420336785e-07	NA
615812	1.49791701592416e-07	NA
191540	1.35707183864058e-07	NA
177200	1.33653983842475e-07	NA
614025	1.32273872339405e-07	NA
