DiseaseID	Score	DiseaseName
143890	2.05397828059871e-05	HYPERCHOLESTEROLEMIA, FAMILIAL, 1
601665	1.39954653110066e-05	NA
222100	1.38000116771636e-05	TYPE 1 DIABETES MELLITUS
601410	1.3705937478641e-05	TYPE 1 DIABETES MELLITUS 2
269700	7.6995274663029e-06	NA
608594	7.6116264540693e-06	NA
603813	7.51474337503297e-06	HYPERCHOLESTEROLEMIA, FAMILIAL, 4
613375	7.46770304340763e-06	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 11
614736	7.33207838170434e-06	NA
615474	7.30247082578891e-06	NA
610947	7.1272410196495e-06	NA
219090	7.12271253812882e-06	NA
615703	7.11660317560893e-06	NA
614190	7.05259508280498e-06	NA
616192	6.8949038769087e-06	NA
615158	6.86691278964343e-06	NA
151660	6.72359667583271e-06	NA
167800	6.66027534416386e-06	NA
125853	6.62668578004289e-06	TYPE 2 DIABETES MELLITUS
602014	6.45691030357445e-06	NA
605814	6.41094182463689e-06	NA
603776	6.3462203007794e-06	HYPERCHOLESTEROLEMIA, FAMILIAL, 3
602522	6.00423728092767e-06	NA
144250	3.67144317294777e-06	NA
238600	3.27418111048387e-06	NA
125852	8.61077285477359e-07	NA
616214	8.03746223312685e-07	NA
240900	6.81218059030997e-07	NA
614028	6.37814826585778e-07	NA
602247	6.27581681313506e-07	NA
602025	5.72572239671181e-07	NA
144650	5.64174259925773e-07	NA
615457	5.63870504298683e-07	NA
613677	5.62710963106959e-07	NA
190430	5.53641848344498e-07	NA
107741	5.47106721800354e-07	NA
203800	5.43328581073442e-07	NA
144300	5.43317828792517e-07	NA
144400	5.30671318272195e-07	NA
612520	5.07459550221646e-07	NA
616511	4.9690440131539e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 14
144010	4.92539795725356e-07	HYPERCHOLESTEROLEMIA, FAMILIAL, 2
304900	4.71500882920794e-07	NA
136120	4.65443634700561e-07	NA
616329	4.55076337752728e-07	NA
207750	4.45528265961509e-07	NA
262190	4.41385242393484e-07	NA
147630	4.33742371684943e-07	NA
605019	4.30995451900488e-07	NA
108725	4.14014284607028e-07	NA
601666	4.13679732143541e-07	NA
240600	4.1300460305192e-07	NA
613877	4.12117046802885e-07	NA
612780	4.06883466436326e-07	NA
277460	4.00798398326102e-07	NA
608600	3.91564315083451e-07	NA
145750	3.74678042233998e-07	NA
612526	3.74474440644026e-07	NA
604367	3.71962022035803e-07	NA
615954	3.70194192960749e-07	NA
215720	3.60652926607817e-07	NA
223500	3.56839787528652e-07	NA
608320	3.45522906316596e-07	NA
246200	3.26523096437346e-07	NA
125800	3.2408041252154e-07	DIABETES INSIPIDUS, NEUROHYPOPHYSEAL, X-LINKED
610374	3.17490785404096e-07	NA
607364	2.94522116867757e-07	NA
615238	2.87028510244189e-07	NA
615830	2.83502965125623e-07	NA
614496	2.81898412075049e-07	NA
