DiseaseID	Score	DiseaseName
143890	2.11557141498435e-05	HYPERCHOLESTEROLEMIA, FAMILIAL, 1
601410	1.42154748016478e-05	TYPE 1 DIABETES MELLITUS 2
222100	1.36580469279996e-05	TYPE 1 DIABETES MELLITUS
601665	1.31571653084172e-05	NA
603813	7.88047820789483e-06	HYPERCHOLESTEROLEMIA, FAMILIAL, 4
614736	7.67932878493173e-06	NA
610947	7.65926908283517e-06	NA
613375	7.63634722073873e-06	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 11
615703	7.59345008731353e-06	NA
167800	7.24596639000893e-06	NA
608594	7.21845437838277e-06	NA
151660	7.19871266166922e-06	NA
616192	7.17131822862997e-06	NA
615474	7.15343790315851e-06	NA
219090	7.12768732570226e-06	NA
615158	7.0555572108566e-06	NA
614190	6.91426974055586e-06	NA
269700	6.89286192331869e-06	NA
605814	6.77024843547091e-06	NA
125853	6.62812024452236e-06	TYPE 2 DIABETES MELLITUS
602522	6.46538094663979e-06	NA
603776	6.44192425595667e-06	HYPERCHOLESTEROLEMIA, FAMILIAL, 3
602014	6.44166832479649e-06	NA
144250	4.06573281196684e-06	NA
238600	3.65423205306598e-06	NA
125852	8.74820235622465e-07	NA
616214	8.15031844329067e-07	NA
614028	6.70479377542075e-07	NA
240900	6.58564923410123e-07	NA
602247	6.53958889531237e-07	NA
144650	5.94723941470081e-07	NA
107741	5.71475662718307e-07	NA
144300	5.63958455816128e-07	NA
613677	5.56972896504281e-07	NA
144400	5.48303641121251e-07	NA
602025	5.45295694862902e-07	NA
615457	5.3697006908277e-07	NA
203800	5.34887705097908e-07	NA
612520	5.29558695872866e-07	NA
190430	5.26752629409776e-07	NA
616511	5.13105041680742e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 14
144010	5.13051590832922e-07	HYPERCHOLESTEROLEMIA, FAMILIAL, 2
136120	4.8533009361203e-07	NA
304900	4.78951198339128e-07	NA
616329	4.69455289560051e-07	NA
207750	4.67630255620416e-07	NA
605019	4.52325619695647e-07	NA
147630	4.39541686463929e-07	NA
108725	4.37087657256618e-07	NA
262190	4.29589212562983e-07	NA
601666	4.2885996941136e-07	NA
612780	4.17436017675298e-07	NA
277460	4.14529341494257e-07	NA
