GeneNames	Score
NT5DC2	6.5140927794838e-06
TASOR	6.5140328584337e-06
PLCD1	6.51382683377382e-06
NHSL1	6.51361580195932e-06
RARRES1	6.51353493971099e-06
GSDME	6.51350149844559e-06
SAYSD1	6.51317868011844e-06
ABCC2	6.51234747466027e-06
CLTA	6.5121031861342e-06
ZMAT3	6.51158865266318e-06
UROS	6.51153219006485e-06
SUSD4	6.51138279124139e-06
QNG1	6.51121273723188e-06
PNPLA7	6.51112071695533e-06
CAPN1	6.51069312449569e-06
UTS2	6.51062082999371e-06
NECAP1	6.5102795183134e-06
COX8A	6.50948378529989e-06
UTP11	6.50894691595929e-06
WASHC2A	6.50877313731906e-06
CDH23	6.50854632165597e-06
ADPRH	6.50849155485038e-06
SELP	6.5080358622117e-06
CCDC174	6.50788016232712e-06
ZKSCAN4	6.50781350389379e-06
FUT10	6.50771350028496e-06
FAM76B	6.50762895974359e-06
C3AR1	6.50745961608453e-06
CD86	6.5072843502739e-06
RASA4	6.50718918223454e-06
PDE2A	6.50710339888642e-06
EXO5	6.5066740745784e-06
UBXN7	6.50638350366313e-06
RGS2	6.5060388359393e-06
SLC35C1	6.50592494285295e-06
ECM1	6.50574702555745e-06
CDC37L1-DT	6.5053577046272e-06
ERCC8	6.50474272195091e-06
DFFB	6.50439356329843e-06
VSIR	6.50418977287912e-06
HCG20	6.50369187762758e-06
TPCN2	6.50356596413703e-06
PPP2R5A	6.50285997096346e-06
OVGP1	6.50260780110945e-06
SNRNP35	6.50212262444891e-06
SPINK8	6.50201371816775e-06
WDR5B	6.50167278355473e-06
FNDC9	6.50123073130603e-06
ARL6IP4	6.50106225023846e-06
HLA-F	6.50083667370593e-06
GPNMB	6.5003497427182e-06
TREM1	6.50017963495595e-06
ZFAND2A	6.50015404857245e-06
CLIC1	6.49995929623381e-06
CEP85	6.49991413864919e-06
DERL1	6.49935021960374e-06
NID1	6.49924080001114e-06
AIRIM	6.4992372819125e-06
SERPINB9	6.49919433856519e-06
KCNAB2	6.49899140389727e-06
SLC28A3	6.49882502288458e-06
PLA2G4A	6.49876691589774e-06
ETF1	6.49825047575382e-06
RGS18	6.49772021084988e-06
HOXC4	6.49770398883991e-06
C12orf57	6.49767974088207e-06
TMEM245	6.4975989089996e-06
FDFT1	6.49756676498042e-06
MCMBP	6.49756520974998e-06
CD1A	6.4974117470364e-06
ILK	6.49693731796008e-06
RASA4B	6.49666368810984e-06
F2RL1	6.49648291614882e-06
THUMPD3	6.49648027063579e-06
PPFIA4	6.49641106199045e-06
DDX43	6.49638956907085e-06
IL11RA	6.49633106306334e-06
CCR6	6.49612686210542e-06
FAM220A	6.49559946549588e-06
AFF4	6.49513656662072e-06
PLEKHN1	6.49500378220573e-06
FCGR1BP	6.49485099430342e-06
RBM15B	6.49476506143483e-06
ENTR1	6.49454718889002e-06
EIF3B	6.49437910025294e-06
RIOK1	6.49415881538438e-06
PSIP1	6.49413234256791e-06
C1orf220	6.49332891062488e-06
COX6A1	6.49219973314055e-06
UST	6.49218232277859e-06
ENDOG	6.49211391235465e-06
SMIM1	6.49190813980595e-06
CUL1	6.49185007121147e-06
SHOX2	6.4916462608918e-06
SCGB3A2	6.49148227380274e-06
ZNF316	6.49145438715629e-06
DCUN1D2	6.49143447205511e-06
DPH3	6.4911859134655e-06
GNAI2	6.4911091229347e-06
STK32C	6.49084761592709e-06
NCOA4	6.49081489058078e-06
MSR1	6.49058352110188e-06
TMCO6	6.49034817998271e-06
BSPRY	6.49026592279265e-06
ELMO1	6.489855554546e-06
GLYCTK	6.48907107194002e-06
RPS23	6.48887647308101e-06
ADK	6.48867142024667e-06
SIGMAR1	6.48800798008532e-06
PEX6	6.48743596204929e-06
KDM5A	6.48739744530445e-06
MMP27	6.4873802420486e-06
BTBD10	6.48723915650323e-06
RPS6KA2	6.48715219829278e-06
NBPF9	6.48695939689387e-06
USP15	6.48688756214027e-06
NUP107	6.48685208020445e-06
SECISBP2	6.48684151164714e-06
PRG2	6.48679379905712e-06
NAP1L4	6.48662022830736e-06
TLE1	6.48640024698928e-06
HORMAD1	6.48608903294955e-06
SF3A3	6.48598873026456e-06
PUS7L	6.48593854302079e-06
PTGFR	6.48581000660093e-06
ATG4C	6.48517531995112e-06
ASCC1	6.48514112329576e-06
DLK2	6.48498222719565e-06
FAM162A	6.48489791500009e-06
GOLPH3L	6.48480813212169e-06
CALHM2	6.48458876116976e-06
RBM8A	6.48446059603195e-06
MAP3K13	6.4842508594204e-06
ZNF33B	6.48423525001794e-06
LRP12	6.48412161270228e-06
DPYSL4	6.48380755832011e-06
DAXX	6.48344347910795e-06
STK33	6.48303257363335e-06
MTFR1	6.48299436425756e-06
SLC35A1	6.48287380635383e-06
CNKSR1	6.48287221045032e-06
DRC12	6.48284993531307e-06
LINC00339	6.48259169820945e-06
ZNF362	6.4825436010236e-06
ABTB2	6.48247526322501e-06
TUBA1A	6.48239980214191e-06
NCSTN	6.48225335137715e-06
SYTL2	6.48207783184521e-06
HSF1	6.48167982717134e-06
ABCB9	6.48143829097331e-06
ZDHHC19	6.48134613900528e-06
VAMP4	6.48084001718955e-06
C5	6.48078605041333e-06
RPL21	6.4802101944129e-06
FAM149B1	6.48005279400263e-06
SLC1A7	6.47996985734211e-06
LRRC56	6.47952672037637e-06
PXK	6.4794866852648e-06
UNC5B	6.47914562412102e-06
PARP11	6.47904077756467e-06
ITIH2	6.47866203158402e-06
LAMB3	6.47841075615134e-06
SCCPDH	6.47832596802535e-06
WDR41	6.47801116374343e-06
LYZ	6.47797381652675e-06
STMP1	6.47787554398811e-06
VDR	6.47736631232275e-06
NFE4	6.47706040953262e-06
HUS1	6.47682140530652e-06
PEX14	6.47647281271975e-06
TESMIN	6.47631743998562e-06
CDK13	6.47609530299614e-06
ISG20L2	6.47596418758179e-06
CIZ1	6.47588248104761e-06
SLC13A4	6.47585714379203e-06
ELOVL7	6.47569295766599e-06
LSM8	6.4756411611492e-06
CCDC92	6.47519187075432e-06
ATG12	6.47498994012784e-06
SHTN1	6.4749744929648e-06
SPSB2	6.47479822401308e-06
HPD	6.47446489382961e-06
PAN3	6.47431691136915e-06
SNAPIN	6.47427436327853e-06
CD1E	6.47421659453109e-06
INSC	6.47389378049134e-06
ABCF2	6.47363911769461e-06
DDI2	6.47356231371585e-06
FAM53B	6.47347546760567e-06
PALD1	6.47338970556108e-06
SSU72	6.47316677685513e-06
VAMP3	6.47256246343262e-06
SELENOK	6.4725608219836e-06
SIRT4	6.4723834946543e-06
RBSN	6.47233825264644e-06
NRROS	6.47233709265627e-06
UBE2E2	6.47213536953035e-06
AMDHD1	6.47199185041708e-06
LRRC47	6.47193995183521e-06
RETREG1	6.47186617077651e-06
PROZ	6.47184119281517e-06
RNASEH2B	6.47170964159577e-06
ACTR1A	6.47148037127933e-06
MRM2	6.47142926304366e-06
AGER	6.47141576467787e-06
EHHADH	6.47026534521628e-06
NAALADL1	6.47023098420577e-06
C5orf67	6.4702279955343e-06
ECHDC2	6.47015257014827e-06
PGBD1	6.47009421151822e-06
TMED9	6.47004200864924e-06
C8G	6.46999361035686e-06
EFHD2	6.46992915906115e-06
RGS10	6.46988965446588e-06
NBEAL2	6.46988374650806e-06
GSTO2	6.46978363345903e-06
KLRC2	6.46956161899758e-06
PDIA5	6.46939573776412e-06
NUMA1	6.4693831322547e-06
SARDH	6.46924671745906e-06
SRP9	6.46920420132788e-06
CDC42BPA	6.46899688157899e-06
ARNT	6.46871726206259e-06
CD47	6.46855274933027e-06
MARCHF8	6.46849608880234e-06
TMEM51	6.46847110776536e-06
ABHD16A	6.46845348853538e-06
SOAT1	6.46833668132761e-06
CCT6A	6.46803643072619e-06
HEG1	6.46792390371734e-06
ARL14EP	6.46790803910921e-06
OR52N4	6.4679034416842e-06
SIDT1	6.46772835878651e-06
PPP2R5D	6.46768616218175e-06
EDIL3	6.46755373504579e-06
DIXDC1	6.46752661701068e-06
RPRD2	6.46740681179132e-06
SP4	6.46727181877421e-06
GTF2IRD2	6.46722612989101e-06
KANSL2	6.46707129959927e-06
RECQL	6.46702666342248e-06
H3-3A	6.46692520701662e-06
CRYGS	6.46685751992337e-06
VPS11	6.46658361224843e-06
NUDT18	6.46646261408174e-06
CLSTN3	6.46627964968977e-06
FBXO38	6.46516303550857e-06
SMAD5	6.46505077380573e-06
RPS20	6.46446846269578e-06
HOXA10	6.46439496305899e-06
DYNC2I1	6.46437999437235e-06
RYBP	6.46388845604651e-06
ADTRP	6.46369266955549e-06
AMOTL1	6.46359999359087e-06
TOMM40L	6.46358787972626e-06
FGL1-AS1	6.46343450926345e-06
RPS13	6.46285340325534e-06
ANKK1	6.46254910946101e-06
RAB23	6.46225937947691e-06
TRAPPC4	6.46203793111835e-06
TRIM35	6.46170115575237e-06
DISC1	6.46061182792653e-06
GPAA1	6.46044359684506e-06
CMTM7	6.46041886719151e-06
HOXA1	6.46041761054698e-06
PROS1	6.46033997466478e-06
VNN1	6.4601493647752e-06
MACIR	6.46012393626196e-06
TAFA1	6.45953772870868e-06
ARMC2	6.45947309353876e-06
MICAL1	6.45904239502035e-06
SWINGN	6.45899061054802e-06
UNC119B	6.45886456744944e-06
TGFBR1	6.45882805188554e-06
CHD1-DT	6.45873426097115e-06
CD244	6.45863919352835e-06
TTF1	6.45842937407818e-06
NNT	6.4584265771649e-06
PPA1	6.45838059349103e-06
ITLN1	6.45835867581159e-06
CREB3L1	6.45821800850835e-06
GATC	6.45812585421848e-06
SCRN1	6.45766323149711e-06
ARHGAP9	6.45751746955929e-06
DAGLB	6.45750063109027e-06
FRA10AC1	6.45728499039009e-06
WTAP	6.45715695933809e-06
FZD1	6.45683032461636e-06
BCO2	6.45680418492688e-06
RACK1	6.45665684486018e-06
DVL3	6.4563043960309e-06
GUCA1B	6.45625396213331e-06
PPP1R26	6.45624150763692e-06
SLC66A1	6.45609030605846e-06
SHARPIN	6.45590190950182e-06
LRRN1	6.45575689703212e-06
VPS29	6.4554526201254e-06
SLC39A1	6.45513406331807e-06
SLC39A4	6.45502817727343e-06
TECPR1	6.45497303215886e-06
ERAP1	6.45476543472609e-06
C1GALT1	6.45447525586945e-06
STX17	6.45446688138268e-06
HTR6	6.45432454271229e-06
TMEM43	6.45424659673951e-06
PHRF1	6.45409344916601e-06
ABCA2	6.45379737859602e-06
SLC6A6	6.45375263035641e-06
FLT4	6.45373774249923e-06
CACFD1	6.45347732952417e-06
FAM89B	6.45304843542945e-06
LARS1	6.4529504910048e-06
RBIS	6.45226035116802e-06
ATF1	6.45221828035879e-06
NRDC	6.45163831999495e-06
CCDC77	6.45096588950999e-06
UFL1	6.45096416531359e-06
UBAC2	6.45095360868291e-06
GLIPR1	6.45082052683833e-06
LMNB1	6.45074084452313e-06
MYOM2	6.45041575205274e-06
DBH	6.45041047908091e-06
B4GALT4	6.4503128120735e-06
EIF4E3	6.45012467474539e-06
CLEC12A	6.45000719360529e-06
ILF2	6.44998574163302e-06
PSMB8-AS1	6.44998473133758e-06
UCP2	6.44993587260703e-06
IFITM5	6.44968282588183e-06
ANAPC13	6.44939791211016e-06
ZYG11B	6.44896136000259e-06
GFRA2	6.4486512142683e-06
PERM1	6.4485437550612e-06
ISOC1	6.44838586191365e-06
TRPV6	6.44826310672019e-06
ZNF84	6.44777289682239e-06
INVS	6.44774848012235e-06
PDCD1LG2	6.44769087986659e-06
HOXA9	6.44737028100168e-06
RBM15	6.44671019531976e-06
JHY	6.44648943833088e-06
AKR1E2	6.44633971469259e-06
GOLM1	6.44630981423983e-06
C13orf46	6.44629338468151e-06
GOT1-DT	6.44609762974412e-06
RTP4	6.44585474414376e-06
ST7L	6.44584911939291e-06
CLEC12B	6.44519275958186e-06
MFSD13A	6.44506621417014e-06
LARP1	6.44482260624545e-06
INTS10	6.44479849718333e-06
ACP6	6.4445477951078e-06
VKORC1L1	6.44454294612196e-06
PHGDH	6.44440716552281e-06
DGAT1	6.44422836537621e-06
ASF1A	6.44415828710254e-06
RNF32	6.44341578848026e-06
FCER1A	6.44335666372118e-06
INTS15	6.44333836657532e-06
PRDX3	6.44325068160117e-06
APEH	6.44304008489274e-06
TLR4	6.44268385234083e-06
SNX15	6.44249825004234e-06
ADM	6.4424540497488e-06
GTPBP8	6.44227402951569e-06
ZKSCAN5	6.44195407628988e-06
CD151	6.44185408535162e-06
MROH7	6.44168536861198e-06
PRKAB2	6.44165526582979e-06
HIVEP3	6.44155869718423e-06
PITX1	6.44146159479644e-06
RPS26	6.44145450382163e-06
RFX5	6.44104912429188e-06
LMBR1	6.44104510648619e-06
VARS2	6.4410440783104e-06
ADSS2	6.44093074296484e-06
TUT4	6.44081053925367e-06
CENATAC	6.44063831234843e-06
CDV3	6.44058248783656e-06
PUS7	6.44047354256167e-06
SETD9	6.44016650481258e-06
MRPS10	6.44008019831578e-06
PDSS1	6.43988449688494e-06
LINC02361	6.43987849953708e-06
TESPA1	6.43972182990832e-06
SH2D1B	6.43957665468221e-06
GCSAM	6.43937687552844e-06
L3MBTL3	6.43924855003742e-06
C1QA	6.43923303795648e-06
RBP5	6.43870058814869e-06
LZTFL1	6.43853532093251e-06
MIRLET7IHG	6.43843604853019e-06
GJB5	6.43841429430816e-06
DDR1	6.4382024346126e-06
NEIL2	6.43805871576768e-06
NCAPD2	6.43802038630027e-06
EFCAB12	6.43784569263704e-06
CCR9	6.4376024952903e-06
SRA1	6.43722102684788e-06
PAK2	6.43715830347189e-06
TNNI3K	6.43709049075592e-06
AMIGO1	6.43695139278996e-06
TTI2	6.43664224804171e-06
TM4SF19	6.43658036471177e-06
CEP15	6.43643805397656e-06
PRKCZ	6.43640391533821e-06
GFI1B	6.4362253466815e-06
HOXA3	6.43615932857627e-06
STEAP4	6.43577583078775e-06
PROSER2	6.43565551518893e-06
FAM167A	6.43560347705468e-06
TMEM252-DT	6.43543262063106e-06
CTNNAL1	6.4351787748797e-06
NOL6	6.43512470969682e-06
AGTPBP1	6.43502914247645e-06
LRRC58	6.4350022459971e-06
TMEM236	6.43474155657618e-06
PCCB	6.43449761192012e-06
LINC00863	6.43447021752635e-06
TOP2B	6.4344532217621e-06
FAM131B	6.43444618191949e-06
GBP3	6.43443430756248e-06
RDX	6.43440339618223e-06
ZDHHC13	6.43434657477363e-06
ECHDC3	6.4339040621999e-06
IL6ST	6.43380994485173e-06
MCUR1	6.43363207625364e-06
KNTC1	6.43345105437241e-06
PIGC	6.43335763067065e-06
PPP6C	6.43313849362681e-06
PROK2	6.43306861336582e-06
CCDC183	6.43301640883647e-06
RABGAP1L	6.43293336706152e-06
REPS1	6.43291989672523e-06
WDR97	6.43284950284756e-06
HOXA2	6.43282640696429e-06
PACC1	6.43281552311098e-06
ABHD10	6.43277195096671e-06
LNCATV	6.43266318921612e-06
DLD	6.43259101343991e-06
GTF2H2C	6.43207381110178e-06
LINC02932	6.43192862113098e-06
WASF2	6.43159071717619e-06
ABHD11	6.43155772736005e-06
TAF6	6.43154489820476e-06
SLIT1	6.43150513404524e-06
HBS1L	6.43115701535073e-06
C5orf22	6.4310494414997e-06
CHD7	6.43096296268877e-06
UPF3A	6.43076536790399e-06
CAVIN3	6.43069196330844e-06
CEP63	6.43066078215788e-06
RELT	6.43045997280793e-06
C1orf50	6.43041884315629e-06
MTAP	6.43022787345981e-06
ZBTB40	6.43022176261122e-06
METTL25	6.43014834899398e-06
FIGNL1	6.42952492952952e-06
TBX19	6.42943485023048e-06
SYTL1	6.42908553592128e-06
B3GNT5	6.42897963738185e-06
EEF1E1	6.42838774972205e-06
CA13	6.42836966292346e-06
KAT5	6.42834094587873e-06
RIC8A	6.42822562114992e-06
NMRK1	6.42807968309303e-06
ERV3-1	6.42792580983206e-06
DYNLT1	6.42790231765485e-06
GTF3A	6.42786353592868e-06
MFSD4B	6.42780446593318e-06
PACS1	6.42775318000081e-06
LINC02860	6.42744680061172e-06
MOSPD3	6.42736090292116e-06
PGM5	6.42727420341618e-06
NUDT3	6.42702671128153e-06
LDHC	6.42683959237021e-06
ZNF282	6.42680658773395e-06
TNS2	6.42630297709643e-06
KIF13A	6.42628190881172e-06
RAD23B	6.42624441035166e-06
CUL7	6.42595619063098e-06
SCP2	6.42580731281136e-06
GPR83	6.42573003244073e-06
ZNF140	6.4256336637845e-06
ANKS6	6.42557796720897e-06
NCF1	6.42556452275014e-06
SH3PXD2B	6.42555458265021e-06
TAMM41	6.42553402480728e-06
KMT5A	6.42552428636688e-06
LINC01506	6.42531158870313e-06
FRRS1	6.42515992515863e-06
SDHAF4	6.42494623735719e-06
CD6	6.42492199675653e-06
TPK1	6.42491286047785e-06
AGAP9	6.42470605140818e-06
SNX32	6.42458180541373e-06
ANKRD13D	6.42454294929228e-06
NEPRO	6.42426664340771e-06
GUSB	6.42415375538733e-06
CORT	6.42403656739898e-06
A3GALT2	6.42400061185327e-06
TMEM252	6.4238358868392e-06
CPSF1	6.42377022080554e-06
NBPF19	6.42369681705688e-06
ZNF34	6.42316967578968e-06
SERPINB9P1	6.42274572559726e-06
LINC02648	6.42273708487763e-06
ZDHHC20	6.42263519123929e-06
PI16	6.42261787385235e-06
MLLT11	6.42254919000242e-06
AKR1C1	6.4222869794459e-06
RNF130	6.42188078849293e-06
THBS3	6.42184898004309e-06
SRSF8	6.42184516082027e-06
ARHGEF35	6.42177024767153e-06
MS4A4A	6.4217382286464e-06
MAP3K8	6.42162380452875e-06
EIF4G3	6.42156214097177e-06
MGAM	6.4215541431162e-06
NACC2	6.42154758885542e-06
ATOX1	6.42147865995571e-06
CHPF2	6.4212341422778e-06
CDC14A	6.42090075078872e-06
RITA1	6.42069982910933e-06
TMEM120A	6.42045177398852e-06
GIMAP1	6.42007926668752e-06
TRAF2	6.41963869429386e-06
JARID2-DT	6.41958280184136e-06
LINC01176	6.41934631772595e-06
H4C12	6.41918364614544e-06
HMGN4	6.41911460253385e-06
OTULIN	6.41907877773518e-06
RIC3	6.41853775605279e-06
HMCES	6.41851355945388e-06
HP1BP3	6.41827272939946e-06
CHI3L2	6.41820425147292e-06
RWDD3	6.4179951470074e-06
H2BC5	6.41796714482722e-06
RESF1	6.41796512725994e-06
C6orf62	6.41783401853132e-06
ETV7	6.41783302892323e-06
POLR1H	6.41727736021226e-06
POLR3G	6.41723147930055e-06
WNT10B	6.41720992108823e-06
KBTBD6	6.41682349759604e-06
TARS1	6.41657688094442e-06
KLHL35	6.41650915411559e-06
LCP2	6.41643892473886e-06
DPY19L2	6.41614553756139e-06
STAMBPL1	6.41612423027345e-06
WASF1	6.41611179705995e-06
BAIAP2L1	6.41595080503948e-06
ADAM15	6.41588316530455e-06
LCN12	6.41577606383652e-06
ZNF696	6.41557528016018e-06
SUOX	6.41554525930119e-06
M6PR	6.41547340764809e-06
TRIM5	6.41546566970085e-06
MRPL18	6.41530491766277e-06
CREM	6.41524823481748e-06
IDO1	6.41512834638891e-06
SH3BP5	6.41512078139552e-06
NUTM2D	6.41505435580983e-06
AMT	6.41464882065324e-06
PARP14	6.41444075943644e-06
MKNK1	6.41425752779306e-06
LRRC8B	6.41414917063491e-06
TBRG4	6.41395924423336e-06
GRAMD1B	6.41359342354963e-06
RNF168	6.41358516722889e-06
ACADM	6.41335406388708e-06
MORN1	6.41334778445297e-06
SIGIRR	6.41333465697795e-06
LPP	6.41313990500568e-06
SKAP2	6.4129905946115e-06
ATP13A3	6.41283207479853e-06
TBC1D4	6.41261428945456e-06
RHOU	6.41254679016467e-06
SSH1	6.4121503052329e-06
RPL8	6.41209078863299e-06
RWDD1	6.41182795599962e-06
KDM1B	6.41152568488382e-06
PSMB8	6.41136659224001e-06
SMU1	6.41131164594634e-06
R3HCC1L	6.41130558473152e-06
LRRC27	6.41121232066126e-06
TMEM248	6.41114474324414e-06
PLAAT3	6.4111030904741e-06
TAPBPL	6.41096476848873e-06
PGGHG	6.41091268335083e-06
IRF5	6.41087509593568e-06
CLEC4E	6.41086548305005e-06
HACD2	6.4108570354379e-06
PIP4K2C	6.41083837945283e-06
MAPK9	6.41081206361767e-06
SLK	6.4107798588468e-06
CCDC88B	6.41077090994863e-06
BMP6	6.41048865877698e-06
SFXN2	6.41034596547906e-06
GPR146	6.41015580548628e-06
MS4A14	6.41009639864291e-06
BUD13	6.40993553492981e-06
POLR2L	6.40968379512992e-06
ORM2	6.40892287813388e-06
IQCD	6.40886974548295e-06
CIMAP2	6.40845198716104e-06
CHST1	6.40841568777584e-06
ADAM12	6.40803105536447e-06
ALDH8A1	6.40782122065452e-06
ZC3H3	6.40781021087839e-06
POP5	6.40763855728638e-06
FAM20B	6.40717344735564e-06
C6orf163	6.4070614042544e-06
GCLC	6.40702008411104e-06
HACD4	6.40695959459606e-06
TRIM56	6.4069462125149e-06
ALG10B	6.40693599334194e-06
PDZD7	6.40666638467451e-06
NUDT16	6.40649382882324e-06
NDST2	6.40639169446845e-06
CYREN	6.40624405791944e-06
CX3CR1	6.40617572536392e-06
SYT1	6.4060960579717e-06
CTSK	6.40587319872203e-06
SLC25A34	6.40562581155107e-06
NUS1	6.40557820663384e-06
PRSS16	6.40555227574756e-06
USP6NL	6.40550430497944e-06
PDLIM7	6.40530586484387e-06
CTNNB1	6.40512022639166e-06
FGFR1	6.40510461345631e-06
MED27	6.40498645666459e-06
SLC17A5	6.40485950813011e-06
PHF10	6.40442472149192e-06
MTX3	6.4043466072705e-06
P4HA2	6.40425903623795e-06
LINC02724	6.40376589140865e-06
TMTC4	6.40358083991385e-06
IFITM3	6.40351550425914e-06
ALOX5AP	6.4031986395622e-06
HLA-DPA1	6.4030982292643e-06
ARHGAP22	6.40309180575923e-06
TRIM14	6.40303424749476e-06
MPZ	6.40267254711953e-06
TREML4	6.40257941643523e-06
EMC1	6.40231830463357e-06
FANCC	6.40205361106875e-06
CPQ	6.40203311778755e-06
STYXL1	6.40195774623731e-06
ACBD7	6.40187548529428e-06
HLA-C	6.40172991462844e-06
SLC39A13	6.40166041942108e-06
TAF2	6.40162444723295e-06
TMEM45B	6.40141185304654e-06
RAB20	6.40129642619788e-06
LTA4H	6.40114114231621e-06
TUFT1	6.40094863350834e-06
FKBP15	6.40092960872739e-06
TMEM42	6.40074632639237e-06
CCDC82	6.40066205757324e-06
FNBP1	6.40032291518851e-06
BORCS5	6.40026814561738e-06
IL12RB2	6.40024590448672e-06
RHPN1	6.39996726956587e-06
PHC1	6.3998471608138e-06
TMEM38B	6.39979136598796e-06
MRPL36	6.3997333244189e-06
PLXND1	6.39955835762072e-06
TARBP1	6.39924976308331e-06
PAM	6.39922103926061e-06
LMTK2	6.39913523698362e-06
SLC22A15	6.39897981413675e-06
P3H1	6.39856760967276e-06
S100A11	6.39842077455774e-06
PLEKHA7	6.39829590804978e-06
LRMDA	6.39816493688781e-06
SRPK2	6.39798058874577e-06
COPG2	6.39790063370099e-06
PODN	6.39789179225453e-06
PODXL2	6.39754045799891e-06
TRIM8	6.39749461123041e-06
LINC00563	6.39726691975604e-06
HCG11	6.39725808443183e-06
SESN2	6.39707049511699e-06
TEAD3	6.39699762396699e-06
UNG	6.39687182042013e-06
PREP	6.39677416267118e-06
CLECL1P	6.39675434052851e-06
TMEM218	6.39670735410725e-06
HSP90B1	6.396284629339e-06
ZMAT2	6.39611836951085e-06
CCDC186	6.3961071571594e-06
CASP7	6.39602806160407e-06
TYW1	6.39602117642602e-06
MGAT4B	6.39586250771255e-06
LINC00957	6.39577371928861e-06
S100A13	6.39538280404084e-06
S100A1	6.3952964679912e-06
PPIL4	6.39503333321231e-06
CAT	6.39495431612286e-06
LRFN2	6.39489918762159e-06
CSGALNACT1	6.39483102144267e-06
PKN3	6.39456201813119e-06
NUPR2	6.39452420354074e-06
OAS3	6.39447221255677e-06
GBP4	6.39441694321403e-06
ATP1A4	6.39418985114253e-06
KNDC1	6.39408129652577e-06
SLC35E2A	6.39346933071194e-06
TWF1	6.39341297746482e-06
TBC1D9B	6.39291468519308e-06
LMNA	6.39286887029175e-06
FBXW5	6.39271656340405e-06
CCDC107	6.39271114191119e-06
FAM170B	6.39263123303817e-06
ZNF117	6.39246310716147e-06
HELB	6.39203877438924e-06
SLC19A2	6.39186670838776e-06
CCNB1IP1	6.39179626188606e-06
MLLT10	6.39176913860508e-06
CKAP2	6.39170979701386e-06
RBM18	6.39163879439538e-06
GTF2I	6.39157529547436e-06
LINC03020	6.39156908255704e-06
CEP170	6.3913933293397e-06
C12orf60	6.39111413295282e-06
SFXN3	6.39109818861447e-06
SEC16A	6.39054541095579e-06
P2RX7	6.39047678126871e-06
OR13A1	6.39045167760035e-06
MTMR6	6.39016970860323e-06
EPB41L4B	6.39012907704638e-06
TAF13	6.39008137352736e-06
DSP	6.38995369777611e-06
ADRA2A	6.38983184949437e-06
TNFSF13B	6.38977099063915e-06
YIF1A	6.38953888734501e-06
C6orf120	6.389519489294e-06
MICA	6.38902812578316e-06
ZDHHC11B	6.38901035395549e-06
ATP6AP1L	6.3889052582601e-06
NDUFA9	6.38858327335681e-06
USF1	6.38855054828975e-06
NUTM2E	6.38831418015351e-06
AKAP9	6.38831277887771e-06
KYAT3	6.38807556797434e-06
KANK1	6.38799251576162e-06
PXYLP1	6.38778528679906e-06
GIMAP6	6.38727128915577e-06
TM7SF3	6.38726094835477e-06
NDUFB2	6.38688846046623e-06
LINC03067	6.38653864860511e-06
TACSTD2	6.38644379384056e-06
P2RY13	6.38613483086609e-06
CCDC180	6.3857876618667e-06
CRCP	6.38577548038929e-06
ZBTB38	6.38571303508928e-06
PEG10	6.38561473487242e-06
DNAJC3-DT	6.38555979584763e-06
STARD10	6.38551911918112e-06
CIP2A	6.38510723696725e-06
P2RX4	6.38482945824533e-06
ARHGAP26	6.38468947407009e-06
PARP9	6.38459336901989e-06
GLI4	6.38440479627995e-06
COL17A1	6.38436921856453e-06
GLI1	6.38436609556726e-06
MADD	6.38430801814099e-06
IPO8	6.38417846720156e-06
PIWIL4	6.3840903239555e-06
PLEKHM2	6.38400081726482e-06
CA8	6.38399171889275e-06
RAPGEF6	6.38390748268479e-06
TTC39B	6.38387996769657e-06
IRAG1	6.38378044948752e-06
PELO	6.38369272108225e-06
RSRC1	6.38365804249621e-06
H2BC14	6.38331650895538e-06
GLCCI1	6.38321623972842e-06
LINC01134	6.38278697113954e-06
COL23A1	6.3827806701697e-06
LINC00865	6.38268552302932e-06
SMIM19	6.38258423220867e-06
LRP8	6.3825019822208e-06
NUP42	6.38212510021199e-06
CD109	6.38185534618481e-06
DNAJB12	6.38184482167558e-06
TMEM170B	6.38173462249517e-06
LINC02757	6.38171814660738e-06
CNTRL	6.38170823400898e-06
KBTBD3	6.38168371117835e-06
OR2B11	6.38157091643752e-06
BBX	6.38149111180058e-06
EPM2A	6.38137968875693e-06
GRTP1	6.38123426434414e-06
MFSD3	6.38112881231498e-06
TCIRG1	6.38109389849025e-06
GJB2	6.38100294399871e-06
DCLRE1C	6.38099191629377e-06
TCEANC2	6.38095428697664e-06
B4GALNT3	6.38089204142236e-06
C1orf74	6.38055485352109e-06
SLC12A7	6.38044801919864e-06
ADAMTS13	6.38037100125612e-06
ORM1	6.38031040158072e-06
LXN	6.37989895993412e-06
PTAR1	6.37967113341851e-06
ARHGEF39	6.37960072820249e-06
KAZN	6.37935348100785e-06
RPL14	6.37927972925474e-06
CYP3A5	6.37922892016146e-06
FHIP1B	6.37916580551087e-06
CPA5	6.37911470497223e-06
SLC46A2	6.37907910318166e-06
SH3BGRL2	6.3790697117317e-06
NIPAL4	6.37896548417536e-06
GFM1	6.3789190450803e-06
ADAP1	6.37887325145982e-06
SPDYC	6.37882419707615e-06
NSUN6	6.37877088905006e-06
DDAH2	6.37868911283182e-06
SLA	6.37856348422254e-06
UBA7	6.37844080117861e-06
PCDH1	6.37841123900912e-06
MANEA	6.37836587711522e-06
