DiseaseID	Score	DiseaseName
143890	2.14257695473183e-05	HYPERCHOLESTEROLEMIA, FAMILIAL, 1
601410	1.4121446964998e-05	TYPE 1 DIABETES MELLITUS 2
601665	1.37838640710106e-05	NA
222100	1.33468303659459e-05	TYPE 1 DIABETES MELLITUS
613375	7.60870761006164e-06	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 11
603813	7.52552220258124e-06	HYPERCHOLESTEROLEMIA, FAMILIAL, 4
610947	7.48205331758851e-06	NA
219090	7.29764197247631e-06	NA
616192	7.27574075626392e-06	NA
615703	7.26356110489501e-06	NA
151660	7.22061150452065e-06	NA
167800	7.19790260460274e-06	NA
614736	7.1917065788202e-06	NA
615474	7.1695272697073e-06	NA
608594	7.10066791249808e-06	NA
615158	7.05559911316011e-06	NA
269700	7.05462876675415e-06	NA
603776	6.80991763642234e-06	HYPERCHOLESTEROLEMIA, FAMILIAL, 3
605814	6.8001355351499e-06	NA
614190	6.79710130305087e-06	NA
602522	6.64570465325511e-06	NA
125853	6.58524407782786e-06	TYPE 2 DIABETES MELLITUS
602014	6.5538800822899e-06	NA
144250	4.09985185311749e-06	NA
238600	3.6845395437828e-06	NA
125852	8.68531346803585e-07	NA
616214	8.00031244971675e-07	NA
240900	6.73082780664933e-07	NA
614028	6.67801052157255e-07	NA
602247	6.60285275093403e-07	NA
144650	5.94514369919749e-07	NA
144300	5.69964491710443e-07	NA
107741	5.69733048055686e-07	NA
602025	5.66585126750231e-07	NA
615457	5.57978354561033e-07	NA
144400	5.53838775425844e-07	NA
613677	5.49527501680034e-07	NA
190430	5.47692485783257e-07	NA
203800	5.3556944379268e-07	NA
612520	5.2825279549186e-07	NA
144010	5.14861712001272e-07	HYPERCHOLESTEROLEMIA, FAMILIAL, 2
616511	5.0857979569865e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 14
136120	4.90338434965676e-07	NA
304900	4.76315038067649e-07	NA
207750	4.72525936128676e-07	NA
616329	4.64835037884944e-07	NA
605019	4.51284951337292e-07	NA
108725	4.3619164306619e-07	NA
147630	4.31908771794704e-07	NA
601666	4.29705210480212e-07	NA
262190	4.28970478757274e-07	NA
612780	4.25396985303991e-07	NA
277460	4.15876568477359e-07	NA
240600	4.0427637475799e-07	NA
613877	4.00776346146486e-07	NA
145750	3.94943217705992e-07	NA
608600	3.79391655264244e-07	NA
615954	3.79011719235151e-07	NA
215720	3.71639158947681e-07	NA
223500	3.71584097868185e-07	NA
612526	3.62378985620675e-07	NA
608320	3.59343338186621e-07	NA
604367	3.59323591954955e-07	NA
610374	3.23042103719028e-07	NA
125800	3.14816825024853e-07	DIABETES INSIPIDUS, NEUROHYPOPHYSEAL, X-LINKED
246200	3.14139207397925e-07	NA
607364	3.08371509593169e-07	NA
144600	2.89622215691564e-07	NA
615238	2.84904342055689e-07	NA
615830	2.8456850610583e-07	NA
306000	2.83457753558895e-07	NA
614496	2.78611310607469e-07	NA
260370	2.75233402781741e-07	NA
