DiseaseID	Score	DiseaseName
143890	2.19326330172606e-05	HYPERCHOLESTEROLEMIA, FAMILIAL, 1
601410	1.42693751823051e-05	TYPE 1 DIABETES MELLITUS 2
601665	1.39546458876178e-05	NA
222100	1.36129951568062e-05	TYPE 1 DIABETES MELLITUS
613375	8.12726873844048e-06	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 11
603813	7.74832785630928e-06	HYPERCHOLESTEROLEMIA, FAMILIAL, 4
269700	7.45558919242548e-06	NA
151660	7.39998928649869e-06	NA
614190	7.21075641334197e-06	NA
610947	7.17248977317159e-06	NA
615703	7.15739420283484e-06	NA
614736	7.09759116917529e-06	NA
616192	7.06449311249353e-06	NA
608594	7.05556621027938e-06	NA
615158	7.02189636332168e-06	NA
603776	6.98120314922381e-06	HYPERCHOLESTEROLEMIA, FAMILIAL, 3
219090	6.91957043444096e-06	NA
605814	6.88248302417929e-06	NA
125853	6.83270373039277e-06	TYPE 2 DIABETES MELLITUS
602014	6.79835012718447e-06	NA
615474	6.72942974850991e-06	NA
602522	6.67941240372322e-06	NA
167800	6.64492270033461e-06	NA
144250	4.00751874929607e-06	NA
238600	3.58202117689714e-06	NA
125852	8.74308894689865e-07	NA
616214	8.0657350875104e-07	NA
240900	6.83013795395996e-07	NA
614028	6.7111362161246e-07	NA
602247	6.7051190353833e-07	NA
144650	5.99775033907157e-07	NA
144300	5.80916979744662e-07	NA
602025	5.77533071319651e-07	NA
107741	5.77455610622491e-07	NA
615457	5.68772050194847e-07	NA
144400	5.65943849387729e-07	NA
190430	5.58422229608548e-07	NA
613677	5.54003338962253e-07	NA
203800	5.35228547427078e-07	NA
144010	5.24206773372204e-07	HYPERCHOLESTEROLEMIA, FAMILIAL, 2
612520	5.20964859366896e-07	NA
616511	5.05875090657785e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 14
136120	4.9768431393049e-07	NA
304900	4.83416171867033e-07	NA
207750	4.7727559922798e-07	NA
616329	4.62359114652719e-07	NA
605019	4.5652692734165e-07	NA
262190	4.36955773264193e-07	NA
612780	4.34988348436007e-07	NA
108725	4.33508291735954e-07	NA
147630	4.31294686925931e-07	NA
601666	4.26086035210373e-07	NA
277460	4.25688636040047e-07	NA
240600	4.10387555187703e-07	NA
613877	4.07460965297169e-07	NA
145750	3.94384277202224e-07	NA
608600	3.88541367868262e-07	NA
215720	3.77285860477809e-07	NA
615954	3.73233754143028e-07	NA
612526	3.71212335637655e-07	NA
223500	3.68249270871785e-07	NA
604367	3.67517287777864e-07	NA
608320	3.5825162131394e-07	NA
610374	3.28833929024008e-07	NA
246200	3.2169339080705e-07	NA
125800	3.2097387700284e-07	DIABETES INSIPIDUS, NEUROHYPOPHYSEAL, X-LINKED
607364	3.04505012848928e-07	NA
144600	2.87130491332752e-07	NA
615238	2.85778878571118e-07	NA
306000	2.84768871734078e-07	NA
615830	2.81560453582786e-07	NA
614496	2.76831600063265e-07	NA
263800	2.75188979278724e-07	NA
260370	2.71303511675556e-07	NA
614492	2.66681136854876e-07	NA
219080	2.60854219310236e-07	NA
610475	2.60854219310236e-07	NA
610489	2.60854219310236e-07	NA
614495	2.57868080759921e-07	NA
601198	2.51462706655597e-07	NA
260350	2.46381191752119e-07	NA
615962	2.44931193554436e-07	NA
154020	2.36738066041506e-07	NA
611718	2.33682329482854e-07	NA
601942	2.30294043771602e-07	NA
610600	2.25630522769102e-07	NA
601820	2.16951083821082e-07	NA
610508	2.15048933742129e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 7
614491	2.11520898100144e-07	NA
608709	2.10651592441687e-07	NA
615160	2.09845845791997e-07	NA
613090	2.0726263574723e-07	NA
601678	2.03321804163657e-07	NA
300200	2.01115144470408e-07	NA
125851	1.97512135072972e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 2
125850	1.96232920781136e-07	MATURITY-ONSET DIABETES OF THE YOUNG
103900	1.93623705410192e-07	NA
241200	1.92969281028421e-07	NA
152200	1.67409493998564e-07	NA
606824	1.65829418680635e-07	NA
615812	1.58778633083753e-07	NA
118830	1.58314954928413e-07	NA
615947	1.54067715932904e-07	NA
143470	1.49056813593794e-07	NA
606392	1.46147996793782e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 4
177200	1.3783766313004e-07	NA
600496	1.36704706740558e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 3
614025	1.35089137246075e-07	NA
191540	1.34667925260214e-07	NA
613327	1.34378217304884e-07	NA
145260	1.30693286932121e-07	NA
608189	1.30500883436346e-07	NA
300539	1.29560039971158e-07	NA
606721	1.26704040158274e-07	NA
143860	1.25968188981403e-07	NA
600089	1.2466331378757e-07	NA
610582	1.22754561443903e-07	NA
612227	1.20892588347165e-07	NA
229500	1.19354538911274e-07	NA
613743	1.18204022922e-07	NA
613370	1.16391775385012e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 10
167755	1.11902056457616e-07	NA
605115	1.11759918829002e-07	NA
612225	1.07443656193419e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 9
614662	1.07315265026951e-07	NA
103230	1.06409550572415e-07	NA
232220	1.05217402712885e-07	NA
612671	1.05071013255261e-07	NA
616095	1.04885676097915e-07	NA
126900	1.02815758819495e-07	NA
605911	1.01743331792871e-07	NA
171200	1.00694444881825e-07	NA
609812	9.96405139014744e-08	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 8
606394	9.83364737146469e-08	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 6
276700	9.81812993335309e-08	NA
208300	9.81328004853285e-08	NA
615751	9.59985497314955e-08	NA
613347	9.59140583115937e-08	NA
614033	9.44629855364572e-08	NA
151800	9.37310432349942e-08	NA
126150	9.36573530536767e-08	NA
615026	9.34639118249925e-08	NA
191530	9.33299163377121e-08	NA
167770	9.23613491562276e-08	NA
609734	9.13108870138104e-08	NA
268040	9.09466127671372e-08	NA
609975	8.85236124713879e-08	NA
229800	8.54935636601801e-08	NA
269200	8.49407930400003e-08	NA
260450	8.44830878569369e-08	NA
209300	8.13361633323214e-08	NA
263600	7.95877507004202e-08	NA
609197	7.94730255763987e-08	NA
232200	7.82040523217137e-08	NA
613886	7.39540650412892e-08	NA
174050	7.36452665749339e-08	NA
138900	6.25074748731354e-08	NA
601941	5.80681103999598e-08	NA
205400	5.65693720507392e-08	NA
177735	5.63235650295877e-08	NA
557000	5.35717435901671e-08	NA
240150	5.17909571158261e-08	NA
610021	4.97599942215209e-08	NA
203400	4.74335529806059e-08	NA
256450	4.65772187602212e-08	NA
304800	4.32544523484144e-08	DIABETES INSIPIDUS, NEPHROGENIC, 1, X-LINKED
609968	4.32081064704053e-08	NA
241150	4.19811873372603e-08	NA
305700	4.02848416894941e-08	NA
232240	3.96251406221135e-08	NA
615961	3.92249027051066e-08	NA
264350	3.84011492568371e-08	NA
245900	3.72714932055136e-08	NA
251120	3.50054414742622e-08	NA
218030	3.25650267064266e-08	NA
610199	3.16960632305775e-08	NA
207780	3.0632815876514e-08	NA
109160	3.03327899890545e-08	NA
129840	3.03037705649198e-08	NA
138040	2.95106886094583e-08	NA
602485	2.71936654652921e-08	NA
615517	2.71318413320513e-08	NA
109600	2.63564031780567e-08	NA
240200	2.62840528452749e-08	NA
239350	2.61485268165531e-08	NA
607616	2.59527527058414e-08	NA
214700	2.42502980663363e-08	NA
179820	2.41274692309389e-08	NA
606528	2.35651742988599e-08	NA
615361	2.31457809063351e-08	NA
602475	2.2356097166621e-08	NA
240300	2.19424162442393e-08	NA
601223	2.18578749867738e-08	NA
194470	2.13839596832764e-08	NA
606762	2.0294185757948e-08	NA
600955	1.95184521991051e-08	NA
200100	1.84679580296123e-08	NA
615558	1.84679580296123e-08	NA
210740	1.82118528063505e-08	NA
249599	1.82118528063505e-08	NA
166700	1.68460685466647e-08	NA
209010	1.68460685466647e-08	NA
241080	1.68460685466647e-08	NA
560000	1.68460685466647e-08	NA
600952	1.67902516037182e-08	NA
168820	1.53872480900318e-08	NA
150170	1.42348403867099e-08	NA
145270	1.41420435191234e-08	NA
177600	1.40675384919288e-08	NA
143880	1.37909355447484e-08	NA
239199	1.26902816944836e-08	NA
124060	1.13312989702279e-08	NA
602722	1.07606873875537e-08	NA
132810	1.0076402044141e-08	NA
232900	9.28113415334087e-09	NA
600166	9.06478413104102e-09	NA
240800	7.03106474969458e-09	NA
212067	6.16012443045456e-09	NA
source	0	NA
target	0	NA
