DiseaseID	Score	DiseaseName
602014	0.00187092951992129	NA
612780	6.55680303191079e-05	NA
263800	6.55366133422658e-05	NA
601198	6.46927037358948e-05	NA
154020	6.46119261380343e-05	NA
611718	6.25226684706777e-05	NA
143890	2.09407199735184e-05	HYPERCHOLESTEROLEMIA, FAMILIAL, 1
222100	1.36752408076577e-05	TYPE 1 DIABETES MELLITUS
601410	1.35401623927953e-05	TYPE 1 DIABETES MELLITUS 2
601665	1.32321795785351e-05	NA
602522	8.56669050864516e-06	NA
613375	7.7227645899615e-06	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 11
603813	7.55933804049258e-06	HYPERCHOLESTEROLEMIA, FAMILIAL, 4
219090	7.446668577027e-06	NA
615158	7.36100151197104e-06	NA
269700	7.32667794843337e-06	NA
151660	7.14484663105773e-06	NA
608594	7.07841259851358e-06	NA
614190	7.07396473602638e-06	NA
615703	7.03727597038414e-06	NA
610947	7.02360064704487e-06	NA
615474	7.01274696574442e-06	NA
167800	6.95381498694027e-06	NA
614736	6.92520600713858e-06	NA
603776	6.90551336221245e-06	HYPERCHOLESTEROLEMIA, FAMILIAL, 3
125853	6.90220263996556e-06	TYPE 2 DIABETES MELLITUS
616192	6.81473940684521e-06	NA
605814	6.78403896956793e-06	NA
601678	6.28608993116489e-06	NA
241200	6.19194777982611e-06	NA
609975	4.7952608122659e-06	NA
610600	4.25646193808852e-06	NA
241150	4.18527305062108e-06	NA
607364	4.0420190892729e-06	NA
615361	4.02884831818696e-06	NA
304900	3.8740465073344e-06	NA
144250	3.87037772283417e-06	NA
238600	3.46355395526272e-06	NA
300539	3.3566493910916e-06	NA
613677	2.48804676769845e-06	NA
613090	2.21554128016048e-06	NA
239350	1.90694805627333e-06	NA
613743	1.65578350232273e-06	NA
616214	9.62001210668033e-07	NA
125852	8.69604122510744e-07	NA
614028	6.58428246892273e-07	NA
203400	6.57528062782566e-07	NA
240900	6.56819807712649e-07	NA
602247	6.467569090477e-07	NA
125800	6.37843624415285e-07	DIABETES INSIPIDUS, NEUROHYPOPHYSEAL, X-LINKED
144650	5.87903813865921e-07	NA
144300	5.60130061874986e-07	NA
304800	5.58654813522554e-07	DIABETES INSIPIDUS, NEPHROGENIC, 1, X-LINKED
107741	5.56208504376706e-07	NA
602025	5.48291424714079e-07	NA
144400	5.45970799832892e-07	NA
615457	5.39941108384033e-07	NA
203800	5.39069638632566e-07	NA
177200	5.34335379433036e-07	NA
190430	5.29955195709585e-07	NA
612520	5.05133459278685e-07	NA
144010	5.03282332853021e-07	HYPERCHOLESTEROLEMIA, FAMILIAL, 2
616511	5.00322094445646e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 14
136120	4.7775192306797e-07	NA
616329	4.63169730661418e-07	NA
207750	4.57952528223351e-07	NA
605019	4.49316661735522e-07	NA
147630	4.44162321366989e-07	NA
177735	4.40442269833138e-07	NA
262190	4.27598521106591e-07	NA
300200	4.24297887291004e-07	NA
108725	4.24267185562231e-07	NA
601666	4.23331890100902e-07	NA
240600	4.2120405770725e-07	NA
614496	4.15017769446132e-07	NA
277460	4.08351326134129e-07	NA
613877	4.01571857097963e-07	NA
614491	4.00812155993955e-07	NA
614492	4.00800747637398e-07	NA
239199	3.981275839755e-07	NA
608600	3.83952722963535e-07	NA
145750	3.83169236945591e-07	NA
615954	3.76955337396674e-07	NA
215720	3.72824170323465e-07	NA
612526	3.65839186697298e-07	NA
604367	3.63816915763591e-07	NA
223500	3.54080144187106e-07	NA
214700	3.52385205013568e-07	NA
608320	3.51456419748543e-07	NA
264350	3.47592504468079e-07	NA
610374	3.27494622627021e-07	NA
614495	3.18963898365368e-07	NA
246200	3.18473400782209e-07	NA
145260	2.98914935105045e-07	NA
615962	2.91915758563971e-07	NA
615830	2.91217742955834e-07	NA
615238	2.8186328874769e-07	NA
306000	2.79655250679601e-07	NA
144600	2.79334476941266e-07	NA
615517	2.79161906483677e-07	NA
219080	2.70577070261067e-07	NA
610475	2.70577070261067e-07	NA
610489	2.70577070261067e-07	NA
260370	2.70522584382572e-07	NA
605911	2.6308401162889e-07	NA
605115	2.55077178768511e-07	NA
103900	2.50524650009885e-07	NA
143860	2.49869690426105e-07	NA
260350	2.46085535679123e-07	NA
601820	2.25748766232627e-07	NA
601942	2.24910559835297e-07	NA
610021	2.21770161549351e-07	NA
610508	2.19497668592781e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 7
615160	2.16973151085225e-07	NA
609968	2.14119967312564e-07	NA
256450	2.12075911866308e-07	NA
608709	2.05865307662945e-07	NA
125851	2.00987048943395e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 2
125850	1.99338747794358e-07	MATURITY-ONSET DIABETES OF THE YOUNG
602485	1.96161666315825e-07	NA
103230	1.93666393759979e-07	NA
606762	1.89050589121457e-07	NA
218030	1.78437762921992e-07	NA
240800	1.68947082255472e-07	NA
606824	1.68938334526032e-07	NA
152200	1.63224906051708e-07	NA
118830	1.59879850806233e-07	NA
615812	1.54668264838883e-07	NA
143880	1.52296891118814e-07	NA
615947	1.50245104086234e-07	NA
129840	1.49537104135349e-07	NA
143470	1.47532745078601e-07	NA
606392	1.47170023841256e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 4
608189	1.38511555630747e-07	NA
191540	1.38203199213163e-07	NA
600496	1.37823384869235e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 3
613327	1.34166514045064e-07	NA
614025	1.31086408663238e-07	NA
229500	1.29395646048784e-07	NA
612227	1.28628579464286e-07	NA
600089	1.26123287323796e-07	NA
610582	1.24309700911973e-07	NA
606721	1.22717118762019e-07	NA
167755	1.18876974485931e-07	NA
613370	1.14752756086659e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 10
616095	1.09408121728417e-07	NA
609812	1.0661089813738e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 8
615751	1.06144313017989e-07	NA
614662	1.04778568317189e-07	NA
612225	1.0470296927408e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 9
612671	1.04518365891699e-07	NA
126900	1.03577904848923e-07	NA
232220	1.02467152536541e-07	NA
609734	1.01495981685288e-07	NA
208300	1.01358238979669e-07	NA
613347	1.00010531328435e-07	NA
191530	9.96082903680371e-08	NA
614033	9.94034636141935e-08	NA
171200	9.93809362063811e-08	NA
615026	9.90610280145429e-08	NA
167770	9.64556744089623e-08	NA
276700	9.56406283203483e-08	NA
