DiseaseID	Score	DiseaseName
143890	2.12841188092215e-05	HYPERCHOLESTEROLEMIA, FAMILIAL, 1
601410	1.41039810142958e-05	TYPE 1 DIABETES MELLITUS 2
601665	1.36232744997815e-05	NA
222100	1.36132410323951e-05	TYPE 1 DIABETES MELLITUS
613375	7.7945481567943e-06	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 11
603813	7.78895149892466e-06	HYPERCHOLESTEROLEMIA, FAMILIAL, 4
614736	7.72097986671136e-06	NA
615703	7.67254158644823e-06	NA
610947	7.4476218046078e-06	NA
151660	7.27176230043315e-06	NA
167800	7.20260466600827e-06	NA
608594	7.18916194137642e-06	NA
219090	7.16406524851023e-06	NA
616192	7.04821089630318e-06	NA
615474	7.04288501960085e-06	NA
615158	7.03546644224134e-06	NA
269700	6.95900921610392e-06	NA
125853	6.82002902221474e-06	TYPE 2 DIABETES MELLITUS
605814	6.76184236127784e-06	NA
603776	6.74279500626196e-06	HYPERCHOLESTEROLEMIA, FAMILIAL, 3
614190	6.73057049444328e-06	NA
602522	6.70192182363405e-06	NA
602014	6.62124236518555e-06	NA
144250	4.08872709562402e-06	NA
238600	3.67480564404658e-06	NA
125852	8.71616989114982e-07	NA
616214	8.12761520278272e-07	NA
240900	6.76970754172548e-07	NA
614028	6.72065058705391e-07	NA
602247	6.59446106336766e-07	NA
144650	5.9887970457547e-07	NA
107741	5.73938666498688e-07	NA
144300	5.69177268546338e-07	NA
602025	5.63236017911027e-07	NA
615457	5.54649262864743e-07	NA
144400	5.53376478788358e-07	NA
613677	5.52819597373199e-07	NA
190430	5.44217034619296e-07	NA
203800	5.37793398625673e-07	NA
612520	5.22308818027483e-07	NA
144010	5.14929779483266e-07	HYPERCHOLESTEROLEMIA, FAMILIAL, 2
616511	5.11620393910376e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 14
136120	4.88206504317732e-07	NA
304900	4.83686950998841e-07	NA
207750	4.70304597465275e-07	NA
616329	4.68158562188707e-07	NA
605019	4.55843775388496e-07	NA
108725	4.39518721020614e-07	NA
147630	4.38156244268828e-07	NA
612780	4.29261471714614e-07	NA
262190	4.2894544059846e-07	NA
