DiseaseID	Score
602522	0.00166649025803219
612780	4.19081090962757e-05
607364	4.17667659026756e-05
613090	4.1065049304332e-05
601678	4.09648298427772e-05
241200	4.02726187905353e-05
610600	4.02123467198016e-05
304900	3.94367160030361e-05
143890	2.33872061865457e-05
222100	1.66953093214212e-05
601410	1.57364845178218e-05
601665	1.54573137192276e-05
602014	9.03432153545075e-06
615474	9.02973512085478e-06
603813	8.63724411149844e-06
613375	8.47835658313396e-06
151660	8.27819593106255e-06
614190	8.17936648241225e-06
614736	8.14428451742356e-06
615703	8.1400940125055e-06
608594	8.03592134357572e-06
610947	8.02906618345014e-06
269700	8.01738916921865e-06
603776	7.99738648443325e-06
615158	7.97320769319739e-06
219090	7.90206592576074e-06
167800	7.79290742264218e-06
616192	7.77685373632294e-06
125853	7.76611170194628e-06
605814	7.73570885304341e-06
613677	6.27852333516511e-06
263800	5.21653962429711e-06
144250	4.48383433779385e-06
238600	4.02646416266582e-06
601198	3.66633200322832e-06
304800	3.62611572147698e-06
241150	3.10769448786773e-06
613743	3.0464195266251e-06
203400	2.91736451086633e-06
300539	2.8192156363904e-06
264350	2.65398427685302e-06
125800	2.60556965179023e-06
214700	2.37273995478791e-06
614491	2.28276061751736e-06
177735	1.99422817052589e-06
300200	1.9006535837274e-06
239350	1.80657153654554e-06
614492	1.75839511825174e-06
239199	1.73888067803808e-06
615361	1.73628763564946e-06
177200	1.57503586596525e-06
614496	1.26884530904669e-06
611718	1.2203891693042e-06
143860	1.16423271292792e-06
218030	1.04792403266118e-06
125852	1.01683076349779e-06
616214	9.48051532576083e-07
143880	9.07802101411327e-07
240900	7.56937058463136e-07
614028	7.53185212477511e-07
602247	7.32605400121608e-07
144650	6.73687913945795e-07
602025	6.34923850101331e-07
144300	6.33459189665139e-07
107741	6.28965686232636e-07
615457	6.25268500951678e-07
144400	6.16595873218418e-07
154020	6.15183351854517e-07
190430	6.13751379863195e-07
203800	5.99979335957988e-07
612520	5.78613397914219e-07
145260	5.7403041970651e-07
616511	5.67607337821042e-07
144010	5.66963756058607e-07
614495	5.38216437861676e-07
136120	5.37878127667202e-07
616329	5.28711334480477e-07
147630	5.19653081869393e-07
207750	5.16565158847003e-07
605019	5.15312867614096e-07
240600	4.92720018567405e-07
108725	4.87323687579691e-07
262190	4.84082242555966e-07
601666	4.82961638046459e-07
277460	4.58433715113063e-07
215720	4.55471002081385e-07
613877	4.54429907208913e-07
145750	4.39168892995451e-07
608600	4.31970134463743e-07
615954	4.19153813451029e-07
612526	4.11952142539702e-07
604367	4.08461763077284e-07
223500	4.06639194074125e-07
608320	4.03931366485956e-07
615962	4.03534718522438e-07
103900	3.96841301607079e-07
605115	3.72763823837912e-07
610374	3.67494077641223e-07
246200	3.57210111809058e-07
103230	3.45274040959172e-07
615238	3.22861800101911e-07
615830	3.20263690322231e-07
306000	3.19721958122858e-07
144600	3.19462962059648e-07
260370	3.05665100076523e-07
129840	2.98325930020947e-07
219080	2.9687501392802e-07
610475	2.9687501392802e-07
610489	2.9687501392802e-07
260350	2.83603968216806e-07
240200	2.74482166938774e-07
615160	2.64302695448683e-07
601942	2.56689630730788e-07
601820	2.53911668415564e-07
610508	2.37941188901087e-07
608709	2.3061418579415e-07
125851	2.29537608821114e-07
125850	2.27675269694867e-07
615517	2.25711344871863e-07
606824	1.99891675082236e-07
600955	1.87909805389081e-07
152200	1.87399774428542e-07
118830	1.81185410825169e-07
615812	1.7796188696109e-07
615947	1.73544033417341e-07
609975	1.72999758322259e-07
143470	1.69562140190537e-07
606392	1.6570026964417e-07
138040	1.5988879546132e-07
600496	1.55646715479019e-07
608189	1.52513006919552e-07
613327	1.52226927512309e-07
191540	1.52116584515044e-07
614025	1.50319732079301e-07
600089	1.42372366967722e-07
606721	1.40779869564083e-07
612227	1.40420194142152e-07
610582	1.39400579677042e-07
229500	1.36536762427651e-07
167755	1.30693231524874e-07
613370	1.26231194718588e-07
605911	1.20890582031238e-07
616095	1.19928513246979e-07
612671	1.19745698490298e-07
232220	1.17355002350162e-07
126900	1.16855875296873e-07
609812	1.16337271654913e-07
606528	1.15953128097304e-07
612225	1.15912955612524e-07
614662	1.15290835612968e-07
171200	1.14542008605015e-07
208300	1.14076916314522e-07
613347	1.12496811458321e-07
191530	1.12376110341389e-07
276700	1.1177615651486e-07
615026	1.11660160135072e-07
615751	1.10815285433371e-07
614033	1.08523407652712e-07
126150	1.08467191123485e-07
167770	1.08284769836e-07
609734	1.06133367266989e-07
606394	1.05761562519625e-07
151800	1.05237915397575e-07
268040	1.03104936912193e-07
269200	9.89924022295867e-08
260450	9.89489059635074e-08
229800	9.72821704783133e-08
209300	9.52717387012349e-08
602722	9.09403474863073e-08
609197	9.08580469345423e-08
263600	9.0795747893798e-08
232200	8.74210709894285e-08
174050	8.62239074305534e-08
613886	8.12938871130099e-08
601941	7.65938260206215e-08
138900	7.15135394204824e-08
557000	6.32224829126187e-08
205400	6.22144229974712e-08
610021	6.03085218717685e-08
240150	5.82593705649794e-08
256450	5.55806459028974e-08
609968	5.28611158439232e-08
251120	4.80175985597304e-08
109160	4.72810552208388e-08
615961	4.49231369165567e-08
305700	4.44530406162351e-08
232240	4.37122776149174e-08
109600	4.20569192496052e-08
245900	4.10788593766967e-08
610199	3.59068923826052e-08
207780	3.44884933529232e-08
602485	3.42096693806689e-08
601223	3.030231899665e-08
194470	2.96375942709053e-08
607616	2.87470942827799e-08
179820	2.75198206052167e-08
606762	2.60205230071383e-08
602475	2.54071050880848e-08
240300	2.51190411343394e-08
168820	2.31388049400001e-08
150170	2.24366336132325e-08
177600	2.14438370667965e-08
200100	2.07354090144128e-08
615558	2.07354090144128e-08
210740	2.0734583749721e-08
249599	2.0734583749721e-08
600952	1.93068575188474e-08
166700	1.91796168891898e-08
209010	1.91796168891898e-08
241080	1.91796168891898e-08
560000	1.91796168891898e-08
124060	1.91721929663063e-08
145270	1.76716194862569e-08
132810	1.74526464661398e-08
232900	1.07685357178268e-08
240800	1.05565660434301e-08
600166	1.01344456121784e-08
212067	7.04451776906231e-09
source	0
target	0
