DiseaseID	Score	DiseaseName
143890	1.79195668887784e-06	HYPERCHOLESTEROLEMIA, FAMILIAL, 1
601410	1.19635519114929e-06	TYPE 1 DIABETES MELLITUS 2
601665	1.16005003688696e-06	NA
222100	1.08420541172077e-06	TYPE 1 DIABETES MELLITUS
613375	6.39473470071001e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 11
603813	6.11023415992955e-07	HYPERCHOLESTEROLEMIA, FAMILIAL, 4
610947	6.07416075081088e-07	NA
151660	6.06884977702661e-07	NA
603776	6.00356049335823e-07	HYPERCHOLESTEROLEMIA, FAMILIAL, 3
614736	5.98754309792152e-07	NA
269700	5.92453305564102e-07	NA
615703	5.85291711824121e-07	NA
615158	5.7942184227894e-07	NA
608594	5.73713672129331e-07	NA
614190	5.69820948296035e-07	NA
219090	5.68001690856172e-07	NA
602522	5.61710006541266e-07	NA
616192	5.58364329587344e-07	NA
615474	5.57470485881378e-07	NA
167800	5.55306300513293e-07	NA
602014	5.4393151430954e-07	NA
605814	5.43459407765396e-07	NA
125853	5.33538868145493e-07	TYPE 2 DIABETES MELLITUS
144250	3.20970911667589e-07	NA
238600	2.86122988738576e-07	NA
125852	7.03432502495663e-08	NA
616214	6.59474656097964e-08	NA
240900	5.65083611762009e-08	NA
602247	5.47457369384666e-08	NA
614028	5.46536791661085e-08	NA
144650	4.84838317936444e-08	NA
602025	4.76539994722698e-08	NA
144300	4.75537870121639e-08	NA
615457	4.69304948231617e-08	NA
107741	4.69286874541437e-08	NA
144400	4.64237216924115e-08	NA
190430	4.60801420898837e-08	NA
613677	4.45405348177228e-08	NA
203800	4.35042607430423e-08	NA
612520	4.2701609657607e-08	NA
144010	4.25698760317536e-08	HYPERCHOLESTEROLEMIA, FAMILIAL, 2
616511	4.09300318877824e-08	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 14
136120	4.05339981556048e-08	NA
304900	3.92157359090197e-08	NA
207750	3.88243500861246e-08	NA
616329	3.73349863683885e-08	NA
605019	3.69297430337126e-08	NA
108725	3.59574248844124e-08	NA
262190	3.57528511170095e-08	NA
612780	3.54961611121196e-08	NA
147630	3.47788601472635e-08	NA
601666	3.4688077571701e-08	NA
277460	3.45956767370356e-08	NA
613877	3.29957966927238e-08	NA
240600	3.29943380293624e-08	NA
145750	3.22668757027074e-08	NA
608600	3.14044862705692e-08	NA
