GeneNames	Score
LRRC8D	8.56941939027971e-06
AK3	8.56615366127672e-06
DDR2	8.56526016522028e-06
LGSN	8.56265693932048e-06
CCL24	8.56257755496207e-06
QNG1	8.56252829270087e-06
DYNLT5	8.5617209668345e-06
S100A8	8.55839686317048e-06
PNP	8.55771543143177e-06
SMPD2	8.55660532005268e-06
LMNTD2	8.55453343854091e-06
LINC00534	8.55398449198411e-06
TMBIM4	8.55369557875288e-06
RNASE1	8.55223546934877e-06
VLDLR	8.55075985619631e-06
CX3CR1	8.54939368558269e-06
SERPING1	8.54754807695953e-06
BTN2A1	8.54549595891992e-06
OPN3	8.54391233214318e-06
TUBGCP2	8.54373000318539e-06
TMX2	8.54052738046124e-06
ZP3	8.53794259469521e-06
NOXA1	8.5344710410714e-06
RBMS2	8.53412845174157e-06
FBXO10	8.52911970444315e-06
OAT	8.52692629140682e-06
VSIR	8.52635123227551e-06
SRP19	8.52605424296346e-06
SPART	8.5253805493333e-06
TMEM65	8.52427940032366e-06
CFAP418	8.52396231807707e-06
FADS2	8.51715672637755e-06
EFCAB2	8.51674300901105e-06
ELMO1	8.51299320594649e-06
PIP4K2A	8.50866061884306e-06
SLC26A8	8.50785614684011e-06
H3-3A	8.50707795190699e-06
CDCP1	8.50697702929903e-06
AP2M1	8.50651327708098e-06
AGPAT4	8.50628206777708e-06
SLC28A3	8.5034691683528e-06
SHOX2	8.50237845285754e-06
APTR	8.50205795137664e-06
MEGF9	8.49966069392219e-06
TOMM7	8.49707011335838e-06
NAP1L4	8.49674426036456e-06
OTULIN	8.49645327667692e-06
SIDT1	8.49478251700823e-06
UFSP1	8.49317749864336e-06
FRA10AC1	8.4920852934027e-06
CEP57	8.48885873813823e-06
S100A9	8.48870129611701e-06
TRDMT1	8.48696119142393e-06
ETFBKMT	8.48650472471377e-06
ITPR2	8.48370374083106e-06
FLVCR1-DT	8.48262799607477e-06
STYK1	8.47792268287807e-06
EXD3	8.47465253145735e-06
B3GAT3	8.47179257246828e-06
SETD2	8.47121101829388e-06
MSR1	8.4711887702633e-06
ARAP3	8.47009444222202e-06
PARK7	8.46980975643487e-06
TMEM51	8.46963665714317e-06
DDX39B	8.46740062277818e-06
KRT81	8.4647986489239e-06
PRDX3	8.46346821745186e-06
EFCAB14	8.46067659900546e-06
FAM153CP	8.4601712664341e-06
STX2	8.46000905327459e-06
KYAT3	8.45957845780409e-06
EPHA1	8.45650366896543e-06
MCF2L	8.45591724650933e-06
TRAF5	8.45209359675574e-06
GLYCTK	8.45150964481274e-06
LINC01409	8.45073457970402e-06
RBMXL1	8.45010290451707e-06
GCSAM	8.44514244107221e-06
SPRYD4	8.44456497933432e-06
GGPS1	8.44414396820645e-06
GPR137	8.43988063898636e-06
INTS8	8.43892030837222e-06
LRRFIP2	8.43349896888906e-06
LLCFC1	8.43336859468134e-06
PSIP1	8.43306515753545e-06
SLC35A4	8.4317973656227e-06
SLC35E3	8.43178995233524e-06
LINC00900	8.43132326137366e-06
SLC25A34	8.43102216229731e-06
RPA2	8.4301109379206e-06
IFIT5	8.42907745508553e-06
UTP11	8.42838048679994e-06
F2RL1	8.42833721955284e-06
CHD1L	8.42792628070437e-06
SCNM1	8.42722038638406e-06
TBC1D7	8.42663318853221e-06
GJA4	8.42168560852246e-06
KRT1	8.42112524000555e-06
PLCXD2	8.42009367622371e-06
APBB1IP	8.41959141773525e-06
CLDN10	8.41747068132277e-06
LRRN1	8.41633387550162e-06
TMEM109	8.4159114785558e-06
LINC01252	8.41226591814581e-06
CIP2A	8.41222372929285e-06
CUL1	8.40965591434918e-06
RASA4	8.40664371294723e-06
RPN1	8.40496949762082e-06
CHD1-DT	8.40481669796242e-06
CARD9	8.40330784056485e-06
SMG7	8.40129920187981e-06
SPATA24	8.40015579918831e-06
POMZP3	8.3973270447389e-06
NT5DC2	8.3954707268048e-06
NHERF4	8.39136144241988e-06
CD274	8.3877838434872e-06
MIIP	8.38597515099465e-06
MROCKI	8.38177508201346e-06
SHISA5	8.38167509217881e-06
SAPCD2	8.37963957905829e-06
LINC02145	8.37919126971729e-06
HAUS6	8.37819805895374e-06
SARAF	8.37612560217587e-06
LRRC14	8.37545256184973e-06
TRIM38	8.37142971083096e-06
SMG5	8.37117140202528e-06
ANKK1	8.36739401518491e-06
PRPF19	8.36568660279013e-06
RGS10	8.36525989922143e-06
HABP4	8.36445049490221e-06
EEIG1	8.36229747400643e-06
DYNC1LI1	8.36196591846769e-06
MLLT11	8.36091042801043e-06
PAQR6	8.3584413172901e-06
DDI2	8.35775990847595e-06
FUT11	8.35688568077664e-06
PRRC1	8.35674733443067e-06
HLA-DQA2	8.35397079508148e-06
MMP17	8.35277257284543e-06
TRIT1	8.35029238514626e-06
GLMP	8.34857291263752e-06
SERINC2	8.34804803125244e-06
MFN2	8.34715174402697e-06
QRSL1	8.3460634359205e-06
ARMH1	8.34272760022496e-06
LARS1	8.34236590247739e-06
SMPDL3B	8.34078777392378e-06
PTGDR2	8.33534045189957e-06
KCNK7	8.33506408453331e-06
REEP5	8.33493328492245e-06
HSPBAP1	8.33421558253741e-06
MST1R	8.3340415289736e-06
ADCK2	8.33381390499502e-06
HCG27	8.33347607937536e-06
SDHC	8.33323724787577e-06
ZNF107	8.33304737762334e-06
SETD9	8.33283246234123e-06
COPG2	8.33192108956064e-06
EEF1E1	8.33099956739841e-06
MROH7	8.32869345591739e-06
ZNF660	8.32802508466637e-06
HERPUD2	8.32794893157287e-06
HCLS1	8.32715101672704e-06
ISG15	8.32558830724263e-06
CD163	8.32466373912527e-06
RNF14	8.32394261477796e-06
PXK	8.32315824239464e-06
IL20RB	8.32256956993206e-06
TCP11L1	8.32142089071094e-06
LYZ	8.31898569720873e-06
ST14	8.31854728551436e-06
KLRC1	8.318490154498e-06
H1-6	8.31834923791191e-06
TMCO6	8.31831215272595e-06
RARRES1	8.31783467692198e-06
PLCL2	8.31387838889581e-06
CCR1	8.3117679625588e-06
POM121C	8.31114822450171e-06
DIP2B	8.31068368136989e-06
C9orf78	8.30889113645154e-06
LINC00294	8.30865984396633e-06
VNN2	8.30652259243096e-06
ATG4C	8.30620731220249e-06
NUP107	8.30527799474101e-06
MDM2	8.30388099570455e-06
NARS2	8.30283241354705e-06
MS4A6A	8.30205982279319e-06
SAYSD1	8.30175522943448e-06
ABCC5	8.30112167122639e-06
TMEM53	8.30104868100434e-06
FGL1-AS1	8.30042301306743e-06
MAPK13	8.30032280812157e-06
EVI5	8.30005479690869e-06
HLA-E	8.2999864153125e-06
JAGN1	8.29883591288565e-06
YIF1A	8.29830982606939e-06
FAM131B	8.29661608835178e-06
KIF13A	8.29609258230763e-06
GTPBP8	8.29578763356507e-06
MAP3K8	8.29122524775207e-06
ZYX	8.29067861625666e-06
TSPYL4	8.28828001801536e-06
ATP5IF1	8.28758430187062e-06
WNT10B	8.28471770754075e-06
CDH23	8.28372515890653e-06
TMT1A	8.28292995710386e-06
WDR5	8.28063309982743e-06
ACP6	8.27945644507751e-06
PLA2G4A	8.27742022123001e-06
AKR1C2	8.27614097546463e-06
GIMAP1	8.27528490012947e-06
YME1L1	8.27466591314706e-06
DHRS12	8.27423962840445e-06
GABRR2	8.27327285738951e-06
PTPA	8.27301918433204e-06
CD84	8.27188615665863e-06
WDFY4	8.27155197185343e-06
PHC3	8.27149214652052e-06
FAXDC2	8.26974874276947e-06
PRPF38A	8.26886227257608e-06
PIP5KL1	8.26874019914447e-06
CLSTN3	8.26825941334598e-06
RAC1	8.26218300516435e-06
NOTCH4	8.26127930624882e-06
PLPBP	8.26112584587174e-06
SCCPDH	8.26083583302739e-06
COPA	8.26076866736707e-06
CASP2	8.25881492439008e-06
ARHGEF10	8.25763369585711e-06
ELAPOR1	8.25410630191643e-06
GPAM	8.25348208507061e-06
FARS2	8.25247572932887e-06
NCSTN	8.25199849421801e-06
GLDC	8.24992918103375e-06
PPP1R3B-DT	8.24988808205065e-06
RBIS	8.24983475358418e-06
MDM4	8.24926693971427e-06
GINM1	8.246932733206e-06
DCTN6-DT	8.2445508229671e-06
LIPT2	8.24351556136258e-06
UBAC2	8.24282865651937e-06
TBCA	8.24249776938288e-06
GFM1	8.24238355840484e-06
GNL2	8.24153194322122e-06
PDE2A	8.23961792073991e-06
DYNLT1	8.23926877762347e-06
RNF187	8.23763597628269e-06
FRMD3	8.23622516602101e-06
ZC3H12D	8.23604512066977e-06
FZD6	8.23592448294793e-06
RABGAP1L-DT	8.23502784178321e-06
CCR9	8.23478635193513e-06
TREM1	8.23419322756666e-06
S100A12	8.23321616204076e-06
DPP3	8.23280225760516e-06
PELI3	8.23193174530247e-06
ROBO3	8.22890462113581e-06
IBA57	8.22847811671173e-06
BCKDHB	8.22824802448695e-06
LINC02361	8.22729340277147e-06
AGAP9	8.22653450929661e-06
MAN1B1	8.22471408391814e-06
MTPN	8.22446299447039e-06
HTATIP2	8.2212986250469e-06
HLA-DQB2	8.21984416266356e-06
ANKS6	8.21959302951669e-06
BTN3A1	8.21920862680539e-06
NUP43	8.21625376508902e-06
TTC21A	8.21611855959765e-06
ITLN2	8.21583707713883e-06
ITGA7	8.21566972945528e-06
SLC9A1	8.21514835162138e-06
ABHD16A	8.21427496027799e-06
SSR3	8.21344210725786e-06
KRTAP5-9	8.21297593855104e-06
ACSL6	8.2117039307483e-06
COMMD5	8.21085461640137e-06
CD86	8.20818327699584e-06
DDO	8.20742874860022e-06
CEP97	8.20685992591347e-06
CD1A	8.20653314122043e-06
DENND1A	8.20628073888408e-06
DBH	8.20550908687003e-06
CEP85L	8.20465786431664e-06
SLC35A1	8.20372221985057e-06
