DiseaseID	Score
143890	2.35712582996665e-05
601410	1.57845543123702e-05
601665	1.55771518282121e-05
222100	1.54766203639483e-05
603813	8.70501414485005e-06
613375	8.54130470850229e-06
151660	8.34309599934879e-06
614736	8.20276386691949e-06
615703	8.18900156328092e-06
608594	8.09897746765244e-06
610947	8.09195772261763e-06
269700	8.08030801561618e-06
603776	8.06004522051035e-06
615158	7.97861720860758e-06
219090	7.95848208333768e-06
615474	7.9276452777677e-06
614190	7.89125159170231e-06
167800	7.85345656810863e-06
602014	7.84564843797476e-06
616192	7.8371317715183e-06
602522	7.82984067368352e-06
605814	7.79442222678291e-06
125853	7.78421715615151e-06
144250	4.51908543599613e-06
238600	4.05810494684107e-06
125852	9.81328663498771e-07
616214	9.10139611902642e-07
240900	7.61389162877748e-07
614028	7.58585582325973e-07
602247	7.38300510051055e-07
144650	6.7869696373107e-07
602025	6.39755244647246e-07
144300	6.38410899079874e-07
107741	6.33383951815579e-07
613677	6.31246607428e-07
615457	6.30031540294885e-07
144400	6.2138341810925e-07
190430	6.18439848555679e-07
203800	6.04261546337753e-07
612520	5.79931215205467e-07
144010	5.71389645871966e-07
616511	5.64686986819579e-07
304900	5.55408135006465e-07
136120	5.42031943423965e-07
207750	5.20572289483289e-07
605019	5.19094638756971e-07
616329	5.15266626669076e-07
612780	5.044904183257e-07
147630	4.93130936778798e-07
108725	4.90248750977383e-07
262190	4.8566616003192e-07
601666	4.73233427814023e-07
240600	4.65528018553223e-07
277460	4.62024656653658e-07
613877	4.57535615705577e-07
145750	4.42566493183887e-07
608600	4.34501501372686e-07
215720	4.24015316134409e-07
615954	4.19865482996987e-07
612526	4.14764978231101e-07
604367	4.11027264463497e-07
223500	4.0816746774534e-07
608320	4.0690868594183e-07
610374	3.67314816248023e-07
125800	3.6523133522615e-07
246200	3.59518965522582e-07
607364	3.55527266562287e-07
615238	3.25188060024246e-07
306000	3.22097061806756e-07
144600	3.21934753495379e-07
263800	3.17822940098909e-07
615830	3.17509188642926e-07
614496	3.15160047677473e-07
260370	3.06033822934983e-07
614492	3.03479755399256e-07
219080	2.94280989040722e-07
610475	2.94280989040722e-07
610489	2.94280989040722e-07
614495	2.93221769430922e-07
601198	2.90403337238991e-07
615962	2.83412252399729e-07
260350	2.8129540495654e-07
154020	2.73221775174496e-07
611718	2.69694729872576e-07
610600	2.62402811132095e-07
601942	2.55688052491355e-07
601820	2.41999542428413e-07
613090	2.41450596818003e-07
614491	2.40884733288584e-07
615160	2.40070635614065e-07
610508	2.37751479248319e-07
601678	2.37410192578544e-07
608709	2.32381738370019e-07
241200	2.25531389660706e-07
300200	2.23052306906003e-07
125851	2.18123882967119e-07
103900	2.16924239628941e-07
125850	2.16562419246089e-07
606824	1.90289457521931e-07
152200	1.88849288666398e-07
118830	1.82483522648706e-07
615812	1.78994855362847e-07
615947	1.74724171187353e-07
143470	1.69831607719449e-07
606392	1.64960914578079e-07
177200	1.60725240695034e-07
600496	1.54544181130878e-07
613327	1.53374285782962e-07
608189	1.52617543516262e-07
145260	1.52219616046184e-07
191540	1.518564028188e-07
300539	1.51712430606803e-07
614025	1.51497661360296e-07
143860	1.43275710172861e-07
606721	1.41819215021448e-07
600089	1.41695069456277e-07
612227	1.40073625793951e-07
610582	1.38853370865154e-07
229500	1.34821454851493e-07
613743	1.30961935868596e-07
605115	1.30538178996841e-07
167755	1.30391573662822e-07
613370	1.25629652970942e-07
616095	1.18967271574231e-07
612671	1.18629772418331e-07
232220	1.18139948137119e-07
103230	1.16884913979671e-07
126900	1.16830525129193e-07
609812	1.16576744493441e-07
612225	1.15455093145753e-07
614662	1.15396083554818e-07
605911	1.15192553787908e-07
208300	1.14419289348612e-07
613347	1.12809297859283e-07
171200	1.10697699312946e-07
276700	1.10286921194439e-07
615751	1.08884150583976e-07
167770	1.08610126309759e-07
126150	1.07577176821044e-07
191530	1.07311133963911e-07
614033	1.06763004527885e-07
615026	1.06182619496672e-07
151800	1.05643593475386e-07
606394	1.05399955782101e-07
268040	1.03697906191359e-07
609975	1.0078632250669e-07
260450	9.95672339752864e-08
269200	9.9195527232208e-08
609734	9.75977059410283e-08
229800	9.6667283546901e-08
209300	9.58785759320753e-08
263600	9.01685580998082e-08
609197	9.00944267108811e-08
232200	8.79844544874916e-08
174050	8.68703238755567e-08
613886	8.19136443221673e-08
138900	6.99323625557948e-08
601941	6.51415853272884e-08
177735	6.43545361138513e-08
205400	6.26768770943454e-08
557000	6.02824950929708e-08
240150	5.86461663865471e-08
610021	5.61875722153496e-08
203400	5.43257532786002e-08
256450	5.21399399025401e-08
304800	4.97015341443566e-08
241150	4.85030917521073e-08
609968	4.84712427682722e-08
305700	4.47556579089624e-08
264350	4.41042913819235e-08
232240	4.3851169375429e-08
615961	4.3832756413421e-08
245900	4.13888723081253e-08
251120	3.95648501408902e-08
218030	3.74126440563071e-08
610199	3.53448408448659e-08
207780	3.42122899665881e-08
129840	3.40801421081141e-08
109160	3.39948629800566e-08
138040	3.3912357529774e-08
615517	3.09042543606108e-08
602485	3.05688124852723e-08
239350	3.00891543959761e-08
240200	3.00113659127337e-08
109600	2.95543161683833e-08
607616	2.89613527947415e-08
214700	2.80843074797079e-08
179820	2.68408605682571e-08
615361	2.68160020693388e-08
606528	2.6699125864586e-08
602475	2.49731544129969e-08
240300	2.47560775474036e-08
601223	2.45292834877672e-08
194470	2.40240469453052e-08
606762	2.29270756915019e-08
600955	2.16293026424633e-08
200100	2.08869359347418e-08
615558	2.08869359347418e-08
210740	2.0329016429015e-08
249599	2.0329016429015e-08
600952	1.88585403473177e-08
166700	1.88044553348611e-08
209010	1.88044553348611e-08
241080	1.88044553348611e-08
560000	1.88044553348611e-08
168820	1.7516331320111e-08
150170	1.6081996267048e-08
145270	1.60388050004086e-08
143880	1.58153512086169e-08
177600	1.57682731080688e-08
239199	1.4701349163006e-08
124060	1.28198540868901e-08
602722	1.23029964771626e-08
132810	1.1317785720576e-08
232900	1.04226952190216e-08
600166	1.01192162378786e-08
240800	7.94153669984621e-09
212067	6.97223626732597e-09
source	0
target	0
