GeneNames	Score
ANKRD28	4.46502254192379e-07
ANKRD33B	4.46502254192379e-07
ANKRD34A	4.46502254192379e-07
ANKRD34B	4.46502254192379e-07
ANKRD35	4.46502254192379e-07
ANKRD52	4.46502254192379e-07
ANKRD55	4.46502254192379e-07
ANKS6	4.46502254192379e-07
ANO10	4.46502254192379e-07
ANO5	4.46502254192379e-07
ANO9	4.46502254192379e-07
ANP32B	4.46502254192379e-07
ANXA1	4.46502254192379e-07
ANXA11	4.46502254192379e-07
ANXA2R	4.46502254192379e-07
ANXA6	4.46502254192379e-07
AOAH	4.46502254192379e-07
AOC1	4.46502254192379e-07
AOPEP	4.46502254192379e-07
AP2M1	4.46502254192379e-07
AP3B1	4.46502254192379e-07
AP3M1	4.46502254192379e-07
AP3M2	4.46502254192379e-07
AP4B1	4.46502254192379e-07
AP4M1	4.46502254192379e-07
APAF1	4.46502254192379e-07
APBB1IP	4.46502254192379e-07
APCS	4.46502254192379e-07
APEH	4.46502254192379e-07
API5	4.46502254192379e-07
APIP	4.46502254192379e-07
APOLD1	4.46502254192379e-07
APPL2	4.46502254192379e-07
APTR	4.46502254192379e-07
APTX	4.46502254192379e-07
AQP1	4.46502254192379e-07
AQP10	4.46502254192379e-07
AQP11	4.46502254192379e-07
ARAP3	4.46502254192379e-07
ARC	4.46502254192379e-07
ARCN1	4.46502254192379e-07
ARF3	4.46502254192379e-07
ARF4	4.46502254192379e-07
ARG1	4.46502254192379e-07
ARGLU1	4.46502254192379e-07
ARHGAP12	4.46502254192379e-07
ARHGAP18	4.46502254192379e-07
ARHGAP19	4.46502254192379e-07
ARHGAP22	4.46502254192379e-07
ARHGAP26	4.46502254192379e-07
ARHGAP31	4.46502254192379e-07
ARHGEF10	4.46502254192379e-07
ARHGEF17	4.46502254192379e-07
ARHGEF19	4.46502254192379e-07
ARHGEF35	4.46502254192379e-07
ARHGEF39	4.46502254192379e-07
ARHGEF5	4.46502254192379e-07
ARHGEF7	4.46502254192379e-07
ARID1A	4.46502254192379e-07
ARID2	4.46502254192379e-07
ARL1	4.46502254192379e-07
ARL11	4.46502254192379e-07
ARL14EP	4.46502254192379e-07
ARL15	4.46502254192379e-07
ARL3	4.46502254192379e-07
ARL6IP4	4.46502254192379e-07
ARL6IP5	4.46502254192379e-07
ARMC1	4.46502254192379e-07
ARMC12	4.46502254192379e-07
ARMC2	4.46502254192379e-07
ARMH1	4.46502254192379e-07
ARMH3	4.46502254192379e-07
ARNT	4.46502254192379e-07
ARPC3	4.46502254192379e-07
ARPC5	4.46502254192379e-07
ARRB1	4.46502254192379e-07
ARRDC1	4.46502254192379e-07
ARRDC3-AS1	4.46502254192379e-07
ARSB	4.46502254192379e-07
AS3MT	4.46502254192379e-07
ASAH1	4.46502254192379e-07
ASAP1	4.46502254192379e-07
ASB13	4.46502254192379e-07
ASB8	4.46502254192379e-07
ASCC1	4.46502254192379e-07
ASCC3	4.46502254192379e-07
ASCL2	4.46502254192379e-07
ASF1A	4.46502254192379e-07
ASIC3	4.46502254192379e-07
ASL	4.46502254192379e-07
ASNS	4.46502254192379e-07
ASPH	4.46502254192379e-07
ASRGL1	4.46502254192379e-07
ATAD3A	4.46502254192379e-07
ATAD3C	4.46502254192379e-07
ATAT1	4.46502254192379e-07
ATE1	4.46502254192379e-07
ATF1	4.46502254192379e-07
ATF6	4.46502254192379e-07
ATG10	4.46502254192379e-07
ATG12	4.46502254192379e-07
ATG4C	4.46502254192379e-07
ATG7	4.46502254192379e-07
ATL3	4.46502254192379e-07
ATM	4.46502254192379e-07
ATOX1	4.46502254192379e-07
ATP11A	4.46502254192379e-07
ATP13A2	4.46502254192379e-07
ATP13A3	4.46502254192379e-07
ATP13A4	4.46502254192379e-07
ATP1A4	4.46502254192379e-07
ATP1B1	4.46502254192379e-07
ATP1B3	4.46502254192379e-07
ATP23	4.46502254192379e-07
ATP5F1C	4.46502254192379e-07
ATP5IF1	4.46502254192379e-07
ATP5MG	4.46502254192379e-07
ATP6AP1L	4.46502254192379e-07
ATP6V0A2	4.46502254192379e-07
ATP6V0B	4.46502254192379e-07
ATP6V0E2	4.46502254192379e-07
ATP6V1C1	4.46502254192379e-07
ATP6V1G2	4.46502254192379e-07
ATP7B	4.46502254192379e-07
ATP8B2	4.46502254192379e-07
ATPAF1	4.46502254192379e-07
ATPSCKMT	4.46502254192379e-07
ATRIP	4.46502254192379e-07
ATXN1	4.46502254192379e-07
ATXN7L1	4.46502254192379e-07
AUH	4.46502254192379e-07
AUTS2	4.46502254192379e-07
AZIN1	4.46502254192379e-07
B3GALNT2	4.46502254192379e-07
B3GALT6	4.46502254192379e-07
B3GAT1	4.46502254192379e-07
B3GAT3	4.46502254192379e-07
B3GNT5	4.46502254192379e-07
B4GALNT3	4.46502254192379e-07
B4GALNT4	4.46502254192379e-07
B4GALT4	4.46502254192379e-07
B4GALT7	4.46502254192379e-07
BAALC	4.46502254192379e-07
BAAT	4.46502254192379e-07
BACE1	4.46502254192379e-07
BAG3	4.46502254192379e-07
BAG4	4.46502254192379e-07
BAG6	4.46502254192379e-07
BAIAP2L1	4.46502254192379e-07
BAK1	4.46502254192379e-07
BANF1	4.46502254192379e-07
BASP1	4.46502254192379e-07
BATF3	4.46502254192379e-07
BBS1	4.46502254192379e-07
BBS9	4.46502254192379e-07
BBX	4.46502254192379e-07
BCAS2	4.46502254192379e-07
BCAT1	4.46502254192379e-07
BCKDHB	4.46502254192379e-07
BCL10	4.46502254192379e-07
BCL2L15	4.46502254192379e-07
BCL7A	4.46502254192379e-07
BCO2	4.46502254192379e-07
BDH1	4.46502254192379e-07
BDP1	4.46502254192379e-07
BEND7	4.46502254192379e-07
BEST1	4.46502254192379e-07
BET1L	4.46502254192379e-07
BICD1	4.46502254192379e-07
BICD2	4.46502254192379e-07
BICRAL	4.46502254192379e-07
BIN2	4.46502254192379e-07
BIN3	4.46502254192379e-07
BIRC3	4.46502254192379e-07
BIVM	4.46502254192379e-07
BLOC1S1	4.46502254192379e-07
BLOC1S2	4.46502254192379e-07
BLOC1S5	4.46502254192379e-07
BLTP3A	4.46502254192379e-07
BLTP3B	4.46502254192379e-07
BLVRA	4.46502254192379e-07
BLZF1	4.46502254192379e-07
BMAL1	4.46502254192379e-07
BMP1	4.46502254192379e-07
BMP6	4.46502254192379e-07
BMP8A	4.46502254192379e-07
BMPR1A	4.46502254192379e-07
BNC2	4.46502254192379e-07
BNIP1	4.46502254192379e-07
BNIPL	4.46502254192379e-07
BOLA1	4.46502254192379e-07
BORCS5	4.46502254192379e-07
BORCS7	4.46502254192379e-07
BRAT1	4.46502254192379e-07
BRD10	4.46502254192379e-07
BRD3	4.46502254192379e-07
BRI3	4.46502254192379e-07
BRK1	4.46502254192379e-07
BROX	4.46502254192379e-07
BRPF1	4.46502254192379e-07
BSPRY	4.46502254192379e-07
BTBD10	4.46502254192379e-07
BTBD9	4.46502254192379e-07
BTG2	4.46502254192379e-07
BTG2-DT	4.46502254192379e-07
BTN2A1	4.46502254192379e-07
BTN2A2	4.46502254192379e-07
BTN3A1	4.46502254192379e-07
BTN3A2	4.46502254192379e-07
BTNL3	4.46502254192379e-07
BTNL8	4.46502254192379e-07
BTNL9	4.46502254192379e-07
BUD13	4.46502254192379e-07
BUD23	4.46502254192379e-07
BYSL	4.46502254192379e-07
BZW2	4.46502254192379e-07
C10orf88	4.46502254192379e-07
C11orf21	4.46502254192379e-07
C11orf24	4.46502254192379e-07
C11orf54	4.46502254192379e-07
C11orf68	4.46502254192379e-07
C12orf43	4.46502254192379e-07
C12orf57	4.46502254192379e-07
C12orf60	4.46502254192379e-07
C13orf46	4.46502254192379e-07
C1GALT1	4.46502254192379e-07
C1orf115	4.46502254192379e-07
C1orf159	4.46502254192379e-07
C1orf174	4.46502254192379e-07
C1orf216	4.46502254192379e-07
C1orf220	4.46502254192379e-07
C1orf226	4.46502254192379e-07
C1orf74	4.46502254192379e-07
C1QA	4.46502254192379e-07
C1QL3	4.46502254192379e-07
C1QTNF4	4.46502254192379e-07
C1R	4.46502254192379e-07
C1RL	4.46502254192379e-07
C2	4.46502254192379e-07
C2CD2L	4.46502254192379e-07
C2CD5	4.46502254192379e-07
C3AR1	4.46502254192379e-07
C3orf18	4.46502254192379e-07
C3orf20	4.46502254192379e-07
C3orf38	4.46502254192379e-07
C3orf86P	4.46502254192379e-07
C4A	4.46502254192379e-07
C4B	4.46502254192379e-07
C4BPA	4.46502254192379e-07
C5	4.46502254192379e-07
C5orf22	4.46502254192379e-07
C5orf34	4.46502254192379e-07
C5orf58	4.46502254192379e-07
C5orf67	4.46502254192379e-07
C6orf120	4.46502254192379e-07
C6orf163	4.46502254192379e-07
C6orf62	4.46502254192379e-07
C7orf25	4.46502254192379e-07
C8B	4.46502254192379e-07
C8G	4.46502254192379e-07
C8orf58	4.46502254192379e-07
C9orf152	4.46502254192379e-07
C9orf40	4.46502254192379e-07
C9orf43	4.46502254192379e-07
C9orf72	4.46502254192379e-07
C9orf78	4.46502254192379e-07
CA13	4.46502254192379e-07
CA8	4.46502254192379e-07
CAB39L	4.46502254192379e-07
CACFD1	4.46502254192379e-07
CACHD1	4.46502254192379e-07
CACNA1E	4.46502254192379e-07
CACNB3	4.46502254192379e-07
CACUL1	4.46502254192379e-07
CACYBP	4.46502254192379e-07
CAHM	4.46502254192379e-07
CALHM2	4.46502254192379e-07
CALHM6	4.46502254192379e-07
CAMK1	4.46502254192379e-07
CAMK1D	4.46502254192379e-07
CAMLG	4.46502254192379e-07
CAMSAP1	4.46502254192379e-07
CAND2	4.46502254192379e-07
CAPN1	4.46502254192379e-07
CAPN11	4.46502254192379e-07
CAPN8	4.46502254192379e-07
CAPRIN1	4.46502254192379e-07
CAPRIN2	4.46502254192379e-07
CAPS2	4.46502254192379e-07
CARD11	4.46502254192379e-07
CARD16	4.46502254192379e-07
CARD17P	4.46502254192379e-07
CARD19	4.46502254192379e-07
CARD9	4.46502254192379e-07
CARMIL1	4.46502254192379e-07
CARS1	4.46502254192379e-07
CARS2	4.46502254192379e-07
CASP2	4.46502254192379e-07
CASP5	4.46502254192379e-07
CASP7	4.46502254192379e-07
CASP9	4.46502254192379e-07
CASQ1	4.46502254192379e-07
CAST	4.46502254192379e-07
CASTOR3P	4.46502254192379e-07
CAT	4.46502254192379e-07
CAV2	4.46502254192379e-07
CAVIN3	4.46502254192379e-07
CBLIF	4.46502254192379e-07
CC2D1B	4.46502254192379e-07
CC2D2B	4.46502254192379e-07
CCAR2	4.46502254192379e-07
CCDC107	4.46502254192379e-07
CCDC122	4.46502254192379e-07
CCDC125	4.46502254192379e-07
CCDC126	4.46502254192379e-07
CCDC127	4.46502254192379e-07
CCDC13	4.46502254192379e-07
CCDC136	4.46502254192379e-07
CCDC146	4.46502254192379e-07
CCDC15	4.46502254192379e-07
CCDC152	4.46502254192379e-07
CCDC163	4.46502254192379e-07
CCDC167	4.46502254192379e-07
CCDC170	4.46502254192379e-07
CCDC180	4.46502254192379e-07
CCDC183	4.46502254192379e-07
CCDC186	4.46502254192379e-07
CCDC24	4.46502254192379e-07
CCDC25	4.46502254192379e-07
CCDC28A	4.46502254192379e-07
CCDC3	4.46502254192379e-07
CCDC30	4.46502254192379e-07
CCDC50	4.46502254192379e-07
CCDC6	4.46502254192379e-07
CCDC66	4.46502254192379e-07
CCDC69	4.46502254192379e-07
CCDC7	4.46502254192379e-07
CCDC71	4.46502254192379e-07
CCDC77	4.46502254192379e-07
CCDC80	4.46502254192379e-07
CCDC81	4.46502254192379e-07
CCDC82	4.46502254192379e-07
CCDC88B	4.46502254192379e-07
CCDC92	4.46502254192379e-07
CCHCR1	4.46502254192379e-07
CCL24	4.46502254192379e-07
CCM2	4.46502254192379e-07
CCNA1	4.46502254192379e-07
CCNB1IP1	4.46502254192379e-07
CCNC	4.46502254192379e-07
CCND2	4.46502254192379e-07
CCNJL	4.46502254192379e-07
CCNL1	4.46502254192379e-07
CCNT1	4.46502254192379e-07
CCR1	4.46502254192379e-07
CCR2	4.46502254192379e-07
CCR3	4.46502254192379e-07
CCR5	4.46502254192379e-07
CCR6	4.46502254192379e-07
CCR9	4.46502254192379e-07
CCRL2	4.46502254192379e-07
CCS	4.46502254192379e-07
CCSAP	4.46502254192379e-07
CCSER2	4.46502254192379e-07
CCT3	4.46502254192379e-07
CCT5	4.46502254192379e-07
CCT6A	4.46502254192379e-07
CCZ1	4.46502254192379e-07
CCZ1B	4.46502254192379e-07
CD101	4.46502254192379e-07
CD109	4.46502254192379e-07
CD14	4.46502254192379e-07
CD151	4.46502254192379e-07
CD163	4.46502254192379e-07
CD164	4.46502254192379e-07
CD180	4.46502254192379e-07
CD1A	4.46502254192379e-07
CD1B	4.46502254192379e-07
CD1E	4.46502254192379e-07
CD244	4.46502254192379e-07
CD247	4.46502254192379e-07
CD274	4.46502254192379e-07
CD2AP	4.46502254192379e-07
CD36	4.46502254192379e-07
CD3E	4.46502254192379e-07
CD44	4.46502254192379e-07
CD47	4.46502254192379e-07
CD48	4.46502254192379e-07
CD52	4.46502254192379e-07
CD55	4.46502254192379e-07
CD59	4.46502254192379e-07
CD6	4.46502254192379e-07
CD63	4.46502254192379e-07
CD81	4.46502254192379e-07
CD83	4.46502254192379e-07
CD84	4.46502254192379e-07
CD86	4.46502254192379e-07
CD9	4.46502254192379e-07
CD96	4.46502254192379e-07
CDA	4.46502254192379e-07
CDC14A	4.46502254192379e-07
CDC16	4.46502254192379e-07
CDC26	4.46502254192379e-07
CDC37L1-DT	4.46502254192379e-07
CDC42	4.46502254192379e-07
CDC42BPA	4.46502254192379e-07
CDC42SE2	4.46502254192379e-07
CDC7	4.46502254192379e-07
CDCA7L	4.46502254192379e-07
CDCP1	4.46502254192379e-07
CDH23	4.46502254192379e-07
CDHR1	4.46502254192379e-07
CDK11A	4.46502254192379e-07
CDK11B	4.46502254192379e-07
CDK13	4.46502254192379e-07
CDK2AP1	4.46502254192379e-07
CDK7	4.46502254192379e-07
CDKN2A	4.46502254192379e-07
CDKN2AIPNL	4.46502254192379e-07
CDO1	4.46502254192379e-07
CDV3	4.46502254192379e-07
CELA1	4.46502254192379e-07
CELF1	4.46502254192379e-07
CELSR2	4.46502254192379e-07
CENATAC	4.46502254192379e-07
CENPK	4.46502254192379e-07
CENPP	4.46502254192379e-07
CENPQ	4.46502254192379e-07
CEP104	4.46502254192379e-07
CEP126	4.46502254192379e-07
CEP15	4.46502254192379e-07
CEP164	4.46502254192379e-07
CEP170	4.46502254192379e-07
CEP41	4.46502254192379e-07
CEP43	4.46502254192379e-07
CEP57	4.46502254192379e-07
CEP63	4.46502254192379e-07
CEP72	4.46502254192379e-07
CEP78	4.46502254192379e-07
CEP85	4.46502254192379e-07
CEP85L	4.46502254192379e-07
CEP97	4.46502254192379e-07
CEPT1	4.46502254192379e-07
CFAP251	4.46502254192379e-07
CFAP276	4.46502254192379e-07
CFAP418	4.46502254192379e-07
CFAP44	4.46502254192379e-07
CFAP45	4.46502254192379e-07
CFAP70	4.46502254192379e-07
CFAP97D2	4.46502254192379e-07
CFL1	4.46502254192379e-07
CGAS	4.46502254192379e-07
CGGBP1	4.46502254192379e-07
CHCHD2	4.46502254192379e-07
CHCHD7	4.46502254192379e-07
