DiseaseID	Score	DiseaseName
143890	1.36288154894275e-05	HYPERCHOLESTEROLEMIA, FAMILIAL, 1
601410	8.37735563543008e-06	TYPE 1 DIABETES MELLITUS 2
222100	7.44215209629375e-06	TYPE 1 DIABETES MELLITUS
601665	7.09770833099921e-06	NA
614736	6.5936276942832e-06	NA
615703	6.34073274147742e-06	NA
167800	5.28291407881609e-06	NA
610947	5.27435757300694e-06	NA
613375	5.11424089822258e-06	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 11
603813	4.83458491387857e-06	HYPERCHOLESTEROLEMIA, FAMILIAL, 4
219090	4.45672905427058e-06	NA
608594	4.23944803558888e-06	NA
616192	4.21598876291734e-06	NA
615158	3.98429544506743e-06	NA
615474	3.87526082062292e-06	NA
125853	3.77998025458924e-06	TYPE 2 DIABETES MELLITUS
151660	3.56900949345314e-06	NA
605814	3.45320085463018e-06	NA
269700	2.99516552919686e-06	NA
602522	2.99007213314528e-06	NA
144250	2.69060011910237e-06	NA
614190	2.65614859123787e-06	NA
602014	2.64107517858568e-06	NA
603776	2.56353063508189e-06	HYPERCHOLESTEROLEMIA, FAMILIAL, 3
238600	2.43571449285425e-06	NA
125852	5.02184016295525e-07	NA
616214	4.93883534613958e-07	NA
602247	4.00593897793096e-07	NA
240900	4.00087323473558e-07	NA
614028	3.96089659669911e-07	NA
107741	3.80869685019687e-07	NA
144650	3.45915952881972e-07	NA
144300	3.42171440032332e-07	NA
616511	3.3489441002751e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 14
144400	3.30473677163296e-07	NA
144010	3.28128158119615e-07	HYPERCHOLESTEROLEMIA, FAMILIAL, 2
612520	3.23288961109204e-07	NA
203800	3.15363132923181e-07	NA
616329	3.10504081856731e-07	NA
136120	3.10194167965904e-07	NA
602025	3.06304413017995e-07	NA
207750	3.03847043756583e-07	NA
615457	3.01509357803253e-07	NA
190430	2.94784193254695e-07	NA
613677	2.86375139823773e-07	NA
108725	2.7829352939288e-07	NA
277460	2.63072674757556e-07	NA
147630	2.58888237134991e-07	NA
605019	2.56880972175196e-07	NA
601666	2.53891988287696e-07	NA
145750	2.47891766756425e-07	NA
304900	2.46642446105926e-07	NA
215720	2.39884434671801e-07	NA
262190	2.35897932210875e-07	NA
613877	2.32773351053273e-07	NA
608320	2.31654029115014e-07	NA
240600	2.27814752590708e-07	NA
615954	2.25304765383752e-07	NA
223500	2.17980272626246e-07	NA
608600	1.96906884297631e-07	NA
144600	1.91631347264695e-07	NA
610374	1.90501015623289e-07	NA
612526	1.87810691172312e-07	NA
604367	1.8699165583754e-07	NA
612780	1.82846424959608e-07	NA
615238	1.80595866758026e-07	NA
260370	1.74989045367994e-07	NA
125800	1.74502080872808e-07	DIABETES INSIPIDUS, NEUROHYPOPHYSEAL, X-LINKED
601820	1.65233584350005e-07	NA
246200	1.61043152658833e-07	NA
615160	1.55072135360332e-07	NA
615830	1.54601201195681e-07	NA
306000	1.54405057052943e-07	NA
260350	1.52773270280628e-07	NA
615962	1.50187106095299e-07	NA
607364	1.49578715516032e-07	NA
219080	1.40972137474987e-07	NA
610475	1.40972137474987e-07	NA
610489	1.40972137474987e-07	NA
614496	1.40051697089539e-07	NA
601942	1.36696283706871e-07	NA
614492	1.32916776904982e-07	NA
606824	1.29759724297781e-07	NA
614495	1.29477323121352e-07	NA
610508	1.27894947824644e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 7
615947	1.18429764794327e-07	NA
152200	1.17338697228859e-07	NA
118830	1.15299947262839e-07	NA
125851	1.14915325446999e-07	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 2
300200	1.14903247719449e-07	NA
615812	1.14515673321273e-07	NA
