DiseaseID	Score
602522	0.00155226018833713
612780	3.92212070549855e-05
607364	3.90000452817135e-05
613090	3.82795612842521e-05
601678	3.81840364762796e-05
241200	3.75340550829863e-05
610600	3.75003903217715e-05
304900	3.69578116776209e-05
143890	3.59507102691677e-05
222100	2.48847272593576e-05
601410	2.41440527200797e-05
601665	2.38092866715328e-05
603813	1.3274765504431e-05
615474	1.31700484681468e-05
602014	1.31248595798901e-05
613375	1.30306479380551e-05
151660	1.27237461153e-05
614736	1.25151437591638e-05
615703	1.25028587042703e-05
614190	1.23598250565231e-05
608594	1.23520174265967e-05
610947	1.23414429612377e-05
269700	1.23235847237293e-05
603776	1.22928569190138e-05
615158	1.22214001713236e-05
219090	1.21432539549854e-05
167800	1.19793130727419e-05
616192	1.19540657279001e-05
125853	1.19291672108751e-05
605814	1.19054804748855e-05
144250	6.89153253491271e-06
613677	6.2122820216517e-06
238600	6.18859490657787e-06
263800	5.03604081544002e-06
601198	3.5799101795811e-06
304800	3.39735006630797e-06
241150	2.91517131355163e-06
613743	2.90803133297963e-06
203400	2.7419596506036e-06
300539	2.70956775369162e-06
125800	2.64092913228096e-06
264350	2.49118261643818e-06
614491	2.26524554702702e-06
214700	2.22033922850866e-06
300200	1.89966466500437e-06
177735	1.89077959747382e-06
614492	1.81610377672638e-06
239350	1.69581086141082e-06
615361	1.62853721923359e-06
239199	1.62363844351614e-06
177200	1.55965304499114e-06
125852	1.53800698758581e-06
616214	1.43092366829592e-06
614496	1.36855155796078e-06
611718	1.29606394419405e-06
143860	1.16791267215927e-06
240900	1.16440333495872e-06
614028	1.15795194736409e-06
602247	1.12611194636174e-06
144650	1.03588396343438e-06
218030	9.95725671563916e-07
602025	9.77637756016576e-07
144300	9.73707739489722e-07
107741	9.66498539394268e-07
615457	9.62774940603738e-07
144400	9.47778548326247e-07
190430	9.45063560015363e-07
203800	9.21995130881676e-07
612520	8.8764046566471e-07
144010	8.71481610535299e-07
616511	8.6811042115544e-07
143880	8.52575801221829e-07
136120	8.26805201899185e-07
616329	8.02137162508281e-07
207750	7.94080976503523e-07
605019	7.92416509111551e-07
147630	7.8159749071376e-07
108725	7.48559697835607e-07
262190	7.42798586463247e-07
240600	7.39636457387585e-07
154020	7.36181911156443e-07
601666	7.34552289870259e-07
277460	7.04687002233008e-07
613877	6.9822213664015e-07
215720	6.7946077509501e-07
614495	6.76829345664656e-07
145750	6.75012687560712e-07
608600	6.63497391881368e-07
615954	6.42758045813622e-07
612526	6.32963219001464e-07
604367	6.27473609013076e-07
145260	6.24963151998145e-07
223500	6.24090850563421e-07
608320	6.20778479183794e-07
610374	5.63323470022858e-07
246200	5.48776603129704e-07
615962	5.45850749985875e-07
103900	4.99717839839917e-07
615238	4.96138841364401e-07
306000	4.91857913513874e-07
144600	4.91017298054517e-07
615830	4.89115515097577e-07
260370	4.69170066696972e-07
260350	4.53926472850082e-07
219080	4.53364333642172e-07
610475	4.53364333642172e-07
610489	4.53364333642172e-07
605115	4.24972493376921e-07
601942	3.92952365275236e-07
103230	3.91213313272017e-07
615160	3.90443255295582e-07
601820	3.82015359242695e-07
610508	3.64777938077815e-07
608709	3.54447680645064e-07
125851	3.45127997421726e-07
125850	3.42451464930048e-07
606824	3.00521758874235e-07
129840	2.97659070381397e-07
152200	2.88034061928576e-07
118830	2.78455746721923e-07
615812	2.73469795388972e-07
240200	2.73011161814842e-07
615947	2.66682872867139e-07
143470	2.6003589875654e-07
606392	2.53737626332604e-07
600496	2.38140940140028e-07
608189	2.34310856333708e-07
613327	2.33960491481332e-07
191540	2.33272863104686e-07
614025	2.31036894489461e-07
615517	2.28262062228411e-07
609975	2.21674894095177e-07
600089	2.18038683464511e-07
606721	2.16357322534572e-07
612227	2.15048562581484e-07
610582	2.13534458814021e-07
229500	2.0844705017788e-07
167755	2.0017670298302e-07
613370	1.93119402541611e-07
605911	1.92279708739461e-07
600955	1.87561751275633e-07
616095	1.83236833032157e-07
612671	1.83090706469948e-07
276700	1.82728199364378e-07
232220	1.80723926164311e-07
126900	1.79289087756545e-07
609812	1.78495258126204e-07
612225	1.77387778908098e-07
614662	1.76758197474536e-07
208300	1.75466722038249e-07
171200	1.73231882967575e-07
613347	1.7307574057023e-07
191530	1.69159279028778e-07
138040	1.68953164952625e-07
615751	1.68711607743674e-07
615026	1.67828514599605e-07
167770	1.66211068636457e-07
126150	1.65687971456451e-07
614033	1.65267940299014e-07
606394	1.61899456243913e-07
151800	1.6151958617417e-07
268040	1.58358039287356e-07
609734	1.57511034451054e-07
260450	1.52458143647281e-07
269200	1.5184463596139e-07
229800	1.48739248158743e-07
209300	1.46810179028391e-07
609197	1.38793316527535e-07
263600	1.38779587150986e-07
232200	1.34714871834559e-07
174050	1.32539799520793e-07
613886	1.25175831844519e-07
606528	1.23810003610251e-07
138900	1.16426977922685e-07
601941	1.10534219083701e-07
557000	9.90951322870062e-08
205400	9.56319315544409e-08
602722	9.18863927620633e-08
610021	9.01491302160551e-08
240150	8.98715204794536e-08
256450	8.32060345551697e-08
609968	7.85733831704082e-08
251120	6.86097795553004e-08
305700	6.84175352336963e-08
615961	6.8212895924546e-08
232240	6.77305008204762e-08
109160	6.46924781016182e-08
245900	6.31514255237125e-08
109600	5.6917479051451e-08
610199	5.47056737940585e-08
207780	5.26988164695607e-08
602485	5.04146949986573e-08
607616	4.41959796535737e-08
601223	4.29659237859022e-08
194470	4.2046679459821e-08
179820	4.17988611705562e-08
602475	3.86851598082685e-08
240300	3.82904881763564e-08
606762	3.818956492483e-08
168820	3.20778880749926e-08
200100	3.1881521491377e-08
615558	3.1881521491377e-08
210740	3.15457327696039e-08
249599	3.15457327696039e-08
150170	3.05857344461724e-08
600952	2.94707319462189e-08
177600	2.94480586578026e-08
166700	2.91799215422652e-08
209010	2.91799215422652e-08
241080	2.91799215422652e-08
560000	2.91799215422652e-08
145270	2.61155788400201e-08
124060	2.55572193465004e-08
132810	2.30576741861894e-08
232900	1.65667212781536e-08
600166	1.55319045272358e-08
240800	1.46256189502099e-08
212067	1.07583743756123e-08
source	0
target	0
